Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
1,-2.953,1,-3.904,1,-1.32,1,-1.081,1,-3.245,1,-3.909,1,-1.925,1,-0.133
2,-2.881,2,-3.902,2,-1.506,2,-1.097,2,-3.11,2,-3.908,2,-2.516,2,-0.292
3,-2.808,3,-3.9,3,-1.72,3,-1.093,3,-3.163,3,-3.908,3,-2.73,3,-0.33
4,-2.66,4,-3.898,4,-2.052,4,-1.719,4,-3.132,4,-3.907,4,-3.013,4,-1.342
5,-2.464,5,-3.897,5,-2.236,5,-1.923,5,-3.021,5,-3.906,5,-3.166,5,-1.502
6,-2.321,6,-3.892,6,-2.493,6,-1.376,6,-2.906,6,-3.904,6,-3.297,6,-0.995
7,-2.159,7,-3.89,7,-2.609,7,-1.199,7,-2.785,7,-3.903,7,-3.368,7,-0.667
8,-1.965,8,-3.884,8,-2.868,8,-1.129,8,-2.619,8,-3.901,8,-3.476,8,-0.581
9,-1.848,9,-3.881,9,-2.918,9,-1.344,9,-2.495,9,-3.899,9,-3.518,9,-1.28
10,-1.712,10,-3.871,10,-3.093,10,-1.137,10,-2.302,10,-3.896,10,-3.567,10,-0.537
11,-1.641,11,-3.863,11,-3.207,11,-1.684,11,-2.236,11,-3.893,11,-3.607,11,-1.651
12,-1.522,12,-3.85,12,-3.247,12,-1.643,12,-2.035,12,-3.888,12,-3.625,12,-1.449
13,-1.458,13,-3.844,13,-3.316,13,-1.399,13,-2.034,13,-3.886,13,-3.674,13,-1.038
14,-1.418,14,-3.831,14,-3.417,14,-1.907,14,-1.859,14,-3.881,14,-3.704,14,-1.683
15,-1.359,15,-3.82,15,-3.46,15,-1.643,15,-1.766,15,-3.876,15,-3.717,15,-1.484
16,-1.272,16,-3.806,16,-3.489,16,-2.31,16,-1.599,16,-3.87,16,-3.736,16,-2.035
17,-1.24,17,-3.789,17,-3.54,17,-1.826,17,-1.565,17,-3.864,17,-3.75,17,-1.651
18,-1.248,18,-3.788,18,-3.576,18,-1.604,18,-1.464,18,-3.862,18,-3.761,18,-1.382
