Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-1.601,56,-1.724,56,-3.884,56,-3.802,56,-1.178,56,-1.908,56,-3.899,56,-3.802
57,-1.584,57,-1.734,57,-3.885,57,-3.856,57,-1.314,57,-1.638,57,-3.899,57,-3.862
58,-1.549,58,-1.626,58,-3.886,58,-3.803,58,-1.246,58,-1.667,58,-3.9,58,-3.802
59,-1.53,59,-1.63,59,-3.885,59,-3.819,59,-1.188,59,-1.626,59,-3.9,59,-3.828
60,-1.541,60,-1.571,60,-3.887,60,-3.831,60,-1.219,60,-1.42,60,-3.9,60,-3.844
61,-1.558,61,-1.594,61,-3.889,61,-3.84,61,-1.168,61,-1.463,61,-3.901,61,-3.843
62,-1.571,62,-1.554,62,-3.889,62,-3.797,62,-1.152,62,-1.345,62,-3.902,62,-3.79
63,-1.575,63,-1.505,63,-3.889,63,-3.841,63,-1.175,63,-1.167,63,-3.902,63,-3.855
64,-1.505,64,-1.571,64,-3.89,64,-3.856,64,-1.088,64,-1.176,64,-3.902,64,-3.863
65,-1.559,65,-1.566,65,-3.891,65,-3.831,65,-1.035,65,-0.986,65,-3.902,65,-3.84
66,-1.532,66,-1.548,66,-3.891,66,-3.832,66,-1.052,66,-1.029,66,-3.903,66,-3.845
67,-1.579,67,-1.532,67,-3.891,67,-3.848,67,-1.032,67,-0.992,67,-3.903,67,-3.856
68,-1.546,68,-1.506,68,-3.891,68,-3.858,68,-0.92,68,-0.734,68,-3.903,68,-3.87
69,-1.59,69,-1.557,69,-3.892,69,-3.84,69,-0.951,69,-0.94,69,-3.903,69,-3.849
70,-1.567,70,-1.544,70,-3.892,70,-3.852,70,-0.885,70,-0.783,70,-3.903,70,-3.863
71,-1.493,71,-1.523,71,-3.893,71,-3.847,71,-0.903,71,-0.702,71,-3.904,71,-3.852
72,-1.515,72,-1.564,72,-3.893,72,-3.824,72,-1.009,72,-0.777,72,-3.904,72,-3.829
73,-1.483,73,-1.535,73,-3.894,73,-3.844,73,-1.033,73,-0.665,73,-3.904,73,-3.858
74,-1.511,74,-1.575,74,-3.894,74,-3.819,74,-0.929,74,-0.673,74,-3.904,74,-3.83
75,-1.506,75,-1.536,75,-3.895,75,-3.841,75,-0.884,75,-0.608,75,-3.905,75,-3.851
76,-1.509,76,-1.58,76,-3.896,76,-3.859,76,-0.927,76,-0.611,76,-3.905,76,-3.869
77,-1.499,77,-1.554,77,-3.896,77,-3.857,77,-0.794,77,-0.542,77,-3.905,77,-3.867
78,-1.51,78,-1.514,78,-3.896,78,-3.861,78,-0.796,78,-0.53,78,-3.905,78,-3.866
79,-1.512,79,-1.548,79,-3.898,79,-3.847,79,-0.793,79,-0.545,79,-3.906,79,-3.863
80,-1.515,80,-1.483,80,-3.896,80,-3.857,80,-0.682,80,-0.402,80,-3.906,80,-3.871
81,-1.537,81,-1.55,81,-3.897,81,-3.83,81,-0.657,81,-0.465,81,-3.906,81,-3.848
82,-1.508,82,-1.516,82,-3.898,82,-3.855,82,-0.654,82,-0.461,82,-3.906,82,-3.87
83,-1.537,83,-1.535,83,-3.898,83,-3.851,83,-0.617,83,-0.498,83,-3.906,83,-3.863
84,-1.575,84,-1.537,84,-3.898,84,-3.858,84,-0.511,84,-0.398,84,-3.907,84,-3.871
85,-1.532,85,-1.485,85,-3.899,85,-3.859,85,-0.422,85,-0.313,85,-3.907,85,-3.873
86,-1.548,86,-1.537,86,-3.9,86,-3.85,86,-0.446,86,-0.405,86,-3.907,86,-3.866
87,-1.526,87,-1.501,87,-3.9,87,-3.859,87,-0.448,87,-0.416,87,-3.907,87,-3.871
88,-1.528,88,-1.514,88,-3.9,88,-3.858,88,-0.496,88,-0.318,88,-3.907,88,-3.872
89,-1.512,89,-1.532,89,-3.9,89,-3.85,89,-0.433,89,-0.325,89,-3.907,89,-3.864
90,-1.552,90,-1.504,90,-3.9,90,-3.866,90,-0.394,90,-0.326,90,-3.907,90,-3.879
91,-1.525,91,-1.523,91,-3.901,91,-3.851,91,-0.388,91,-0.233,91,-3.907,91,-3.87
92,-1.55,92,-1.516,92,-3.9,92,-3.857,92,-0.313,92,-0.313,92,-3.907,92,-3.872
93,-1.554,93,-1.533,93,-3.901,93,-3.844,93,-0.37,93,-0.174,93,-3.908,93,-3.864
94,-1.544,94,-1.535,94,-3.901,94,-3.851,94,-0.419,94,-0.291,94,-3.907,94,-3.87
95,-1.545,95,-1.558,95,-3.901,95,-3.865,95,-0.365,95,-0.314,95,-3.908,95,-3.877
96,-1.541,96,-1.503,96,-3.901,96,-3.857,96,-0.336,96,-0.303,96,-3.907,96,-3.871
97,-1.541,97,-1.52,97,-3.9,97,-3.867,97,-0.287,97,-0.244,97,-3.907,97,-3.879
98,-1.543,98,-1.498,98,-3.897,98,-3.87,98,-0.254,98,-0.235,98,-3.906,98,-3.879
99,-1.533,99,-1.518,99,-3.908,99,-3.865,99,-0.325,99,-0.26,99,-3.908,99,-3.878
