Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.59,56,-0.59,56,-1.04,56,-0.68,56,-0.29,56,-0.31,56,-0.98,56,-0.46
57,-0.59,57,-0.59,57,-1.04,57,-0.66,57,-0.29,57,-0.31,57,-1.01,57,-0.45
58,-0.6,58,-0.59,58,-1.07,58,-0.68,58,-0.29,58,-0.31,58,-1.03,58,-0.48
59,-0.6,59,-0.59,59,-1.07,59,-0.68,59,-0.29,59,-0.31,59,-1.06,59,-0.46
60,-0.6,60,-0.59,60,-1.08,60,-0.7,60,-0.28,60,-0.32,60,-1.04,60,-0.49
61,-0.6,61,-0.6,61,-1.09,61,-0.71,61,-0.28,61,-0.31,61,-1.05,61,-0.51
62,-0.6,62,-0.59,62,-1.08,62,-0.66,62,-0.28,62,-0.31,62,-1.06,62,-0.45
63,-0.6,63,-0.6,63,-1.08,63,-0.66,63,-0.29,63,-0.3,63,-1.06,63,-0.46
64,-0.6,64,-0.59,64,-1.13,64,-0.7,64,-0.28,64,-0.3,64,-1.1,64,-0.49
65,-0.61,65,-0.6,65,-1.13,65,-0.67,65,-0.28,65,-0.31,65,-1.11,65,-0.47
66,-0.6,66,-0.6,66,-1.16,66,-0.67,66,-0.28,66,-0.29,66,-1.14,66,-0.48
67,-0.6,67,-0.6,67,-1.17,67,-0.65,67,-0.28,67,-0.3,67,-1.15,67,-0.45
68,-0.6,68,-0.61,68,-1.17,68,-0.68,68,-0.29,68,-0.3,68,-1.16,68,-0.47
69,-0.6,69,-0.6,69,-1.16,69,-0.67,69,-0.28,69,-0.29,69,-1.17,69,-0.45
70,-0.6,70,-0.6,70,-1.17,70,-0.72,70,-0.28,70,-0.3,70,-1.17,70,-0.51
71,-0.6,71,-0.6,71,-1.18,71,-0.69,71,-0.28,71,-0.29,71,-1.19,71,-0.5
72,-0.6,72,-0.6,72,-1.2,72,-0.72,72,-0.28,72,-0.3,72,-1.22,72,-0.52
73,-0.6,73,-0.6,73,-1.21,73,-0.73,73,-0.29,73,-0.29,73,-1.23,73,-0.56
74,-0.6,74,-0.6,74,-1.23,74,-0.78,74,-0.28,74,-0.29,74,-1.26,74,-0.6
75,-0.6,75,-0.6,75,-1.23,75,-0.74,75,-0.28,75,-0.29,75,-1.26,75,-0.54
76,-0.6,76,-0.6,76,-1.25,76,-0.65,76,-0.28,76,-0.29,76,-1.32,76,-0.46
