Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
65,0.84,65,0.84,65,0.26,65,0.76,65,0.95,65,0.91,65,0.26,65,0.78
66,0.84,66,0.84,66,0.26,66,0.76,66,0.96,66,0.91,66,0.26,66,0.78
67,0.84,67,0.84,67,0.25,67,0.77,67,0.96,67,0.92,67,0.25,67,0.79
68,0.84,68,0.85,68,0.25,68,0.76,68,0.96,68,0.93,68,0.25,68,0.78
69,0.84,69,0.84,69,0.25,69,0.76,69,0.96,69,0.92,69,0.25,69,0.77
70,0.84,70,0.84,70,0.25,70,0.77,70,0.96,70,0.92,70,0.25,70,0.78
71,0.85,71,0.85,71,0.25,71,0.78,71,0.96,71,0.94,71,0.25,71,0.8
72,0.84,72,0.84,72,0.25,72,0.76,72,0.96,72,0.93,72,0.25,72,0.77
73,0.85,73,0.84,73,0.24,73,0.78,73,0.96,73,0.94,73,0.24,73,0.8
74,0.84,74,0.84,74,0.24,74,0.77,74,0.96,74,0.95,74,0.24,74,0.79
75,0.85,75,0.84,75,0.24,75,0.76,75,0.97,75,0.95,75,0.24,75,0.78
76,0.85,76,0.84,76,0.24,76,0.76,76,0.96,76,0.95,76,0.24,76,0.78
77,0.84,77,0.85,77,0.24,77,0.76,77,0.97,77,0.95,77,0.24,77,0.77
78,0.85,78,0.84,78,0.24,78,0.75,78,0.97,78,0.95,78,0.24,78,0.76
79,0.85,79,0.85,79,0.24,79,0.76,79,0.97,79,0.95,79,0.24,79,0.77
80,0.85,80,0.84,80,0.24,80,0.76,80,0.96,80,0.95,80,0.24,80,0.78
81,0.85,81,0.84,81,0.24,81,0.78,81,0.96,81,0.96,81,0.24,81,0.79
82,0.85,82,0.84,82,0.23,82,0.76,82,0.96,82,0.96,82,0.23,82,0.76
83,0.84,83,0.85,83,0.23,83,0.77,83,0.96,83,0.96,83,0.23,83,0.78
84,0.85,84,0.84,84,0.23,84,0.75,84,0.97,84,0.96,84,0.23,84,0.75
85,0.84,85,0.84,85,0.23,85,0.75,85,0.97,85,0.96,85,0.23,85,0.77
86,0.84,86,0.85,86,0.23,86,0.76,86,0.96,86,0.96,86,0.23,86,0.77
87,0.84,87,0.84,87,0.23,87,0.75,87,0.96,87,0.96,87,0.23,87,0.76
88,0.84,88,0.85,88,0.23,88,0.76,88,0.96,88,0.96,88,0.23,88,0.77
89,0.84,89,0.85,89,0.23,89,0.74,89,0.96,89,0.96,89,0.23,89,0.74
90,0.84,90,0.84,90,0.23,90,0.76,90,0.96,90,0.96,90,0.23,90,0.76
91,0.84,91,0.84,91,0.23,91,0.77,91,0.96,91,0.96,91,0.23,91,0.79
92,0.84,92,0.84,92,0.22,92,0.77,92,0.96,92,0.96,92,0.23,92,0.78
93,0.85,93,0.85,93,0.22,93,0.76,93,0.96,93,0.97,93,0.23,93,0.77
94,0.84,94,0.85,94,0.22,94,0.75,94,0.96,94,0.97,94,0.23,94,0.76
95,0.85,95,0.85,95,0.22,95,0.77,95,0.97,95,0.97,95,0.22,95,0.78
96,0.85,96,0.85,96,0.22,96,0.74,96,0.96,96,0.96,96,0.22,96,0.75
97,0.84,97,0.84,97,0.22,97,0.74,97,0.97,97,0.97,97,0.22,97,0.75
98,0.85,98,0.84,98,0.22,98,0.75,98,0.97,98,0.96,98,0.22,98,0.75
99,0.85,99,0.84,99,0.22,99,0.74,99,0.97,99,0.97,99,0.22,99,0.75
