Hum SNR,score,WhiteNoise SNR,score.1,Clipping Percentage(%),score.2,Dropout Num,score.3,Hum SNR.1,score.4,WhiteNoise SNR.1,score.5,Clipping Percentage(%).1,score.6,Dropout Num.1,score.7
11,0.7057142857142856,11.0,0.3814285714285714,11.0,0.5842857142857143,11.0,0.8128571428571428,11.0,0.71,11.0,0.37285714285714283,11.0,0.5571428571428572,11.0,0.9028571428571429
12,0.7185714285714286,12.0,0.39428571428571424,12.0,0.5700000000000001,12.0,0.8114285714285714,12.0,0.7285714285714285,12.0,0.3842857142857143,12.0,0.5428571428571428,12.0,0.91
13,0.7300000000000001,13.0,0.41571428571428576,13.0,0.5571428571428572,13.0,0.8114285714285714,13.0,0.74,13.0,0.4057142857142857,13.0,0.5314285714285714,13.0,0.9
14,0.7385714285714285,14.0,0.4442857142857143,14.0,0.5442857142857143,14.0,0.8085714285714286,14.0,0.7585714285714287,14.0,0.42714285714285716,14.0,0.5199999999999999,14.0,0.8942857142857142
15,0.7485714285714286,15.0,0.4685714285714286,15.0,0.5314285714285714,15.0,0.7971428571428572,15.0,0.7700000000000001,15.0,0.45,15.0,0.51,15.0,0.8814285714285715
16,0.7585714285714287,16.0,0.49142857142857144,16.0,0.5228571428571429,16.0,0.8028571428571428,16.0,0.7857142857142857,16.0,0.4714285714285714,16.0,0.5,16.0,0.8771428571428571
17,0.7685714285714286,17.0,0.5157142857142858,17.0,0.51,17.0,0.8071428571428572,17.0,0.7985714285714286,17.0,0.4928571428571428,17.0,0.4857142857142857,17.0,0.8857142857142858
18,0.7757142857142857,18.0,0.5342857142857144,18.0,0.49714285714285716,18.0,0.8071428571428572,18.0,0.8085714285714286,18.0,0.5085714285714286,18.0,0.4757142857142857,18.0,0.8914285714285715
19,0.7842857142857144,19.0,0.5628571428571428,19.0,0.4857142857142857,19.0,0.7957142857142857,19.0,0.8200000000000001,19.0,0.5342857142857144,19.0,0.4642857142857143,19.0,0.8742857142857143
20,0.7914285714285715,20.0,0.5857142857142856,20.0,0.4742857142857143,20.0,0.8014285714285715,20.0,0.8300000000000001,20.0,0.5542857142857143,20.0,0.4557142857142857,20.0,0.8785714285714287
21,0.7971428571428572,21.0,0.6114285714285714,21.0,0.4642857142857143,21.0,0.7928571428571428,21.0,0.8371428571428571,21.0,0.5785714285714285,21.0,0.4471428571428571,21.0,0.8657142857142858
22,0.8014285714285715,22.0,0.6357142857142858,22.0,0.4585714285714286,22.0,0.7971428571428572,22.0,0.8471428571428571,22.0,0.5985714285714286,22.0,0.43857142857142856,22.0,0.8714285714285713
23,0.8071428571428572,23.0,0.6542857142857142,23.0,0.44857142857142857,23.0,0.7842857142857144,23.0,0.8542857142857143,23.0,0.62,23.0,0.43,23.0,0.8557142857142858
24,0.8114285714285714,24.0,0.6799999999999999,24.0,0.4428571428571429,24.0,0.7928571428571428,24.0,0.8657142857142858,24.0,0.6428571428571429,24.0,0.42142857142857143,24.0,0.8585714285714285
25,0.8185714285714286,25.0,0.6942857142857143,25.0,0.43285714285714283,25.0,0.7928571428571428,25.0,0.87,25.0,0.6557142857142857,25.0,0.41571428571428576,25.0,0.87
26,0.8200000000000001,26.0,0.7142857142857143,26.0,0.4228571428571429,26.0,0.7885714285714285,26.0,0.88,26.0,0.6742857142857143,26.0,0.40857142857142853,26.0,0.8528571428571429
27,0.8214285714285714,27.0,0.7328571428571429,27.0,0.41571428571428576,27.0,0.7914285714285715,27.0,0.8814285714285715,27.0,0.6942857142857143,27.0,0.39714285714285713,27.0,0.8614285714285714
28,0.8271428571428572,28.0,0.75,28.0,0.41000000000000003,28.0,0.7785714285714286,28.0,0.8857142857142858,28.0,0.7085714285714285,28.0,0.39285714285714285,28.0,0.8342857142857143
29,0.8285714285714285,29.0,0.7642857142857142,29.0,0.40285714285714286,29.0,0.78,29.0,0.8928571428571429,29.0,0.7242857142857143,29.0,0.3871428571428571,29.0,0.8414285714285714
30,0.8314285714285715,30.0,0.78,30.0,0.39428571428571424,30.0,0.7785714285714286,30.0,0.8942857142857142,30.0,0.7357142857142858,30.0,0.37857142857142856,30.0,0.84
31,0.8314285714285715,31.0,0.7871428571428571,31.0,0.3871428571428571,31.0,0.78,31.0,0.8985714285714286,31.0,0.75,31.0,0.37285714285714283,31.0,0.8371428571428572
32,0.8342857142857143,32.0,0.7971428571428572,32.0,0.3814285714285714,32.0,0.7842857142857144,32.0,0.9,32.0,0.7614285714285715,32.0,0.3657142857142857,32.0,0.8471428571428571
33,0.8357142857142856,33.0,0.8085714285714286,33.0,0.37857142857142856,33.0,0.777142857142857,33.0,0.9057142857142857,33.0,0.7714285714285715,33.0,0.3657142857142857,33.0,0.8342857142857143
34,0.8357142857142856,34.0,0.8142857142857143,34.0,0.37,34.0,0.7785714285714286,34.0,0.9071428571428571,34.0,0.78,34.0,0.35714285714285715,34.0,0.8357142857142856
35,0.8371428571428572,35.0,0.8200000000000001,35.0,0.36428571428571427,35.0,0.7742857142857142,35.0,0.9114285714285714,35.0,0.7928571428571428,35.0,0.3528571428571428,35.0,0.8271428571428572
36,0.84,36.0,0.8257142857142857,36.0,0.35857142857142854,36.0,0.7685714285714286,36.0,0.9128571428571429,36.0,0.7985714285714286,36.0,0.3442857142857143,36.0,0.8185714285714286
37,0.84,37.0,0.8257142857142857,37.0,0.3528571428571428,37.0,0.7728571428571429,37.0,0.9142857142857144,37.0,0.8057142857142857,37.0,0.34285714285714286,37.0,0.8314285714285715
38,0.8385714285714286,38.0,0.83,38.0,0.34714285714285714,38.0,0.7642857142857142,38.0,0.9171428571428571,38.0,0.812857142857143,38.0,0.33571428571428574,38.0,0.8185714285714286
39,0.8414285714285714,39.0,0.8314285714285715,39.0,0.34285714285714286,39.0,0.7714285714285715,39.0,0.9214285714285715,39.0,0.8171428571428571,39.0,0.33285714285714285,39.0,0.8228571428571428
40,0.8414285714285714,40.0,0.8371428571428572,40.0,0.33714285714285713,40.0,0.76,40.0,0.9214285714285715,40.0,0.8242857142857142,40.0,0.33,40.0,0.8099999999999999
41,0.84,41.0,0.8371428571428572,41.0,0.33428571428571424,41.0,0.7742857142857142,41.0,0.9228571428571428,41.0,0.8328571428571429,41.0,0.32571428571428573,41.0,0.8271428571428572
42,0.8414285714285714,42.0,0.8385714285714286,42.0,0.33,42.0,0.7657142857142858,42.0,0.9228571428571428,42.0,0.8328571428571429,42.0,0.32,42.0,0.8171428571428571
43,0.84,43.0,0.84,43.0,0.32571428571428573,43.0,0.7685714285714286,43.0,0.9228571428571428,43.0,0.8371428571428572,43.0,0.31714285714285717,43.0,0.8171428571428571
44,0.8414285714285714,44.0,0.8357142857142856,44.0,0.32142857142857145,44.0,0.7542857142857143,44.0,0.9257142857142856,44.0,0.8414285714285714,44.0,0.31285714285714283,44.0,0.8014285714285714
45,0.84,45.0,0.8385714285714286,45.0,0.31857142857142856,45.0,0.7557142857142857,45.0,0.9271428571428572,45.0,0.8442857142857143,45.0,0.31142857142857144,45.0,0.8028571428571428
46,0.8414285714285714,46.0,0.84,46.0,0.31285714285714283,46.0,0.7557142857142857,46.0,0.9242857142857143,46.0,0.8471428571428571,46.0,0.3057142857142857,46.0,0.7971428571428572
47,0.8414285714285714,47.0,0.8385714285714286,47.0,0.31,47.0,0.7485714285714286,47.0,0.9314285714285714,47.0,0.8485714285714285,47.0,0.3028571428571429,47.0,0.7928571428571428
48,0.8414285714285714,48.0,0.84,48.0,0.3071428571428571,48.0,0.7514285714285714,48.0,0.9328571428571427,48.0,0.8528571428571429,48.0,0.3,48.0,0.7985714285714286
49,0.8414285714285714,49.0,0.8414285714285714,49.0,0.30142857142857143,49.0,0.7371428571428572,49.0,0.9314285714285714,49.0,0.8585714285714285,49.0,0.2957142857142857,49.0,0.78
50,0.8428571428571429,50.0,0.8414285714285714,50.0,0.3,50.0,0.7557142857142857,50.0,0.9299999999999999,50.0,0.86,50.0,0.2928571428571428,50.0,0.8028571428571428
51,0.84,51.0,0.8414285714285714,51.0,0.29714285714285715,51.0,0.74,51.0,0.9328571428571427,51.0,0.8657142857142858,51.0,0.2914285714285714,51.0,0.7771428571428572
52,0.84,52.0,0.8414285714285714,52.0,0.2928571428571428,52.0,0.7514285714285714,52.0,0.9314285714285714,52.0,0.87,52.0,0.2857142857142857,52.0,0.7885714285714285
53,0.84,53.0,0.8371428571428572,53.0,0.2885714285714286,53.0,0.7471428571428572,53.0,0.9357142857142857,53.0,0.8714285714285713,53.0,0.2842857142857143,53.0,0.7871428571428571
54,0.84,54.0,0.8442857142857143,54.0,0.2871428571428572,54.0,0.7471428571428572,54.0,0.9342857142857143,54.0,0.8742857142857143,54.0,0.2814285714285714,54.0,0.7857142857142857
55,0.84,55.0,0.8414285714285714,55.0,0.28285714285714286,55.0,0.7442857142857143,55.0,0.9385714285714285,55.0,0.88,55.0,0.27999999999999997,55.0,0.78
56,0.8414285714285714,56.0,0.8428571428571429,56.0,0.2814285714285714,56.0,0.7371428571428572,56.0,0.9385714285714286,56.0,0.8842857142857143,56.0,0.2742857142857143,56.0,0.7742857142857142
57,0.8414285714285714,57.0,0.84,57.0,0.2785714285714286,57.0,0.7457142857142858,57.0,0.9400000000000001,57.0,0.8857142857142858,57.0,0.27285714285714285,57.0,0.7771428571428572
58,0.8414285714285714,58.0,0.8414285714285714,58.0,0.27714285714285714,58.0,0.7371428571428572,58.0,0.9385714285714285,58.0,0.8942857142857142,58.0,0.27142857142857146,58.0,0.7671428571428571
59,0.84,59.0,0.8385714285714286,59.0,0.27285714285714285,59.0,0.7457142857142858,59.0,0.9414285714285714,59.0,0.8928571428571429,59.0,0.2671428571428572,59.0,0.78
60,0.84,60.0,0.8414285714285714,60.0,0.27,60.0,0.7414285714285714,60.0,0.9385714285714285,60.0,0.8957142857142858,60.0,0.2642857142857143,60.0,0.777142857142857
61,0.84,61.0,0.8385714285714286,61.0,0.2671428571428572,61.0,0.7242857142857143,61.0,0.9428571428571428,61.0,0.9,61.0,0.2642857142857143,61.0,0.76
62,0.8428571428571429,62.0,0.8414285714285714,62.0,0.2642857142857143,62.0,0.7285714285714285,62.0,0.9442857142857142,62.0,0.9014285714285715,62.0,0.26142857142857145,62.0,0.7614285714285715
63,0.8414285714285714,63.0,0.84,63.0,0.26142857142857145,63.0,0.7257142857142858,63.0,0.9428571428571428,63.0,0.9057142857142857,63.0,0.26142857142857145,63.0,0.76
64,0.8414285714285714,64.0,0.8414285714285714,64.0,0.26142857142857145,64.0,0.7257142857142858,64.0,0.9457142857142857,64.0,0.91,64.0,0.2571428571428572,64.0,0.7557142857142857
65,0.84,65.0,0.84,65.0,0.25857142857142856,65.0,0.7300000000000001,65.0,0.9442857142857142,65.0,0.9171428571428571,65.0,0.2557142857142857,65.0,0.76
