Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.99,56,-0.988,56,-3.727,56,-1.472,56,-0.033,56,-0.302,56,-3.7,56,-0.486
57,-0.992,57,-0.988,57,-3.707,57,-1.346,57,-0.0,57,-0.272,57,-3.665,57,-0.378
58,-1.003,58,-0.996,58,-3.671,58,-1.513,58,0.022,58,-0.188,58,-3.648,58,-0.44
59,-1.01,59,-0.997,59,-3.701,59,-1.305,59,0.051,59,-0.213,59,-3.677,59,-0.454
60,-0.999,60,-1.004,60,-3.664,60,-1.468,60,0.074,60,-0.179,60,-3.643,60,-0.304
61,-1.002,61,-1.0,61,-3.677,61,-1.515,61,0.09,61,-0.156,61,-3.653,61,-0.533
62,-1.009,62,-0.991,62,-3.689,62,-1.342,62,0.052,62,-0.169,62,-3.667,62,-0.535
63,-1.009,63,-1.005,63,-3.687,63,-1.377,63,0.097,63,-0.136,63,-3.66,63,-0.549
64,-1.024,64,-0.999,64,-3.666,64,-1.372,64,0.089,64,-0.096,64,-3.642,64,-0.422
65,-1.001,65,-1.004,65,-3.695,65,-1.41,65,0.057,65,-0.084,65,-3.665,65,-0.641
66,-1.003,66,-1.002,66,-3.666,66,-1.463,66,0.104,66,-0.091,66,-3.649,66,-0.441
67,-1.013,67,-0.993,67,-3.685,67,-1.574,67,0.098,67,-0.048,67,-3.659,67,-0.507
68,-1.013,68,-1.004,68,-3.623,68,-1.53,68,0.17,68,-0.036,68,-3.607,68,-0.366
69,-1.001,69,-0.998,69,-3.653,69,-1.405,69,0.139,69,-0.04,69,-3.632,69,-0.611
70,-1.004,70,-1.003,70,-3.635,70,-1.579,70,0.177,70,-0.028,70,-3.622,70,-0.469
71,-1.009,71,-1.003,71,-3.642,71,-1.59,71,0.164,71,-0.015,71,-3.645,71,-0.456
72,-1.012,72,-1.001,72,-3.623,72,-1.52,72,0.169,72,0.013,72,-3.641,72,-0.618
73,-1.007,73,-0.996,73,-3.581,73,-1.376,73,0.163,73,0.0,73,-3.579,73,-0.489
74,-1.004,74,-0.996,74,-3.503,74,-1.54,74,0.187,74,-0.008,74,-3.51,74,-0.547
75,-1.01,75,-0.998,75,-3.444,75,-1.539,75,0.184,75,0.049,75,-3.486,75,-0.607
76,-1.007,76,-1.004,76,-3.392,76,-1.468,76,0.184,76,0.124,76,-3.433,76,-0.595
77,-1.009,77,-1.008,77,-3.354,77,-1.501,77,0.169,77,0.113,77,-3.385,77,-0.708
78,-1.003,78,-0.995,78,-3.323,78,-1.572,78,0.18,78,0.048,78,-3.357,78,-0.553
79,-1.0,79,-1.005,79,-3.337,79,-1.612,79,0.176,79,0.118,79,-3.359,79,-0.799
80,-1.007,80,-0.994,80,-3.264,80,-1.525,80,0.19,80,0.127,80,-3.323,80,-0.666
81,-1.012,81,-1.006,81,-3.185,81,-1.546,81,0.2,81,0.168,81,-3.306,81,-0.605
