Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-1.042,56,-1.087,56,-3.413,56,-1.224,56,-0.634,56,-1.01,56,-3.652,56,-1.49
57,-1.055,57,-1.037,57,-3.426,57,-1.208,57,-0.494,57,-0.967,57,-3.653,57,-1.532
58,-1.063,58,-1.037,58,-3.428,58,-1.126,58,-0.489,58,-0.827,58,-3.651,58,-1.333
59,-1.058,59,-1.042,59,-3.444,59,-1.259,59,-0.399,59,-0.869,59,-3.658,59,-1.612
60,-1.064,60,-1.061,60,-3.482,60,-1.256,60,-0.402,60,-0.944,60,-3.669,60,-1.551
61,-1.065,61,-1.06,61,-3.483,61,-1.199,61,-0.372,61,-0.757,61,-3.669,61,-1.523
62,-1.067,62,-1.041,62,-3.468,62,-1.244,62,-0.456,62,-0.741,62,-3.668,62,-1.618
63,-1.056,63,-1.05,63,-3.465,63,-1.224,63,-0.368,63,-0.715,63,-3.666,63,-1.505
64,-1.084,64,-1.05,64,-3.467,64,-1.21,64,-0.427,64,-0.59,64,-3.67,64,-1.444
65,-1.069,65,-1.046,65,-3.477,65,-1.259,65,-0.41,65,-0.706,65,-3.669,65,-1.513
66,-1.074,66,-1.079,66,-3.479,66,-1.297,66,-0.337,66,-0.567,66,-3.669,66,-1.704
67,-1.067,67,-1.051,67,-3.46,67,-1.209,67,-0.407,67,-0.627,67,-3.665,67,-1.537
68,-1.046,68,-1.056,68,-3.472,68,-1.202,68,-0.244,68,-0.636,68,-3.67,68,-1.489
69,-1.077,69,-1.062,69,-3.498,69,-1.347,69,-0.271,69,-0.568,69,-3.677,69,-1.77
70,-1.067,70,-1.048,70,-3.479,70,-1.292,70,-0.194,70,-0.616,70,-3.671,70,-1.722
71,-1.079,71,-1.041,71,-3.488,71,-1.279,71,-0.281,71,-0.567,71,-3.677,71,-1.69
72,-1.084,72,-1.056,72,-3.484,72,-1.258,72,-0.272,72,-0.37,72,-3.674,72,-1.674
73,-1.055,73,-1.052,73,-3.477,73,-1.238,73,-0.251,73,-0.486,73,-3.673,73,-1.596
74,-1.065,74,-1.056,74,-3.494,74,-1.25,74,-0.207,74,-0.427,74,-3.68,74,-1.577
75,-1.097,75,-1.043,75,-3.507,75,-1.293,75,-0.23,75,-0.594,75,-3.683,75,-1.868
76,-1.073,76,-1.053,76,-3.503,76,-1.327,76,-0.197,76,-0.393,76,-3.682,76,-1.8
77,-1.074,77,-1.073,77,-3.506,77,-1.212,77,-0.279,77,-0.42,77,-3.684,77,-1.6
78,-1.08,78,-1.063,78,-3.516,78,-1.294,78,-0.262,78,-0.46,78,-3.689,78,-1.75
79,-1.063,79,-1.089,79,-3.527,79,-1.24,79,-0.294,79,-0.201,79,-3.69,79,-1.671
80,-1.079,80,-1.086,80,-3.475,80,-1.385,80,-0.226,80,-0.361,80,-3.672,80,-1.841
81,-1.082,81,-1.082,81,-3.492,81,-1.311,81,-0.193,81,-0.221,81,-3.681,81,-1.724
82,-1.072,82,-1.089,82,-3.5,82,-1.243,82,-0.271,82,-0.285,82,-3.683,82,-1.758
83,-1.085,83,-1.067,83,-3.521,83,-1.292,83,-0.229,83,-0.282,83,-3.691,83,-1.79
84,-1.081,84,-1.065,84,-3.539,84,-1.329,84,-0.228,84,-0.234,84,-3.696,84,-1.973
85,-1.088,85,-1.068,85,-3.524,85,-1.313,85,-0.299,85,-0.255,85,-3.691,85,-1.823
86,-1.076,86,-1.053,86,-3.515,86,-1.346,86,-0.306,86,-0.405,86,-3.689,86,-1.815
87,-1.072,87,-1.071,87,-3.511,87,-1.398,87,-0.294,87,-0.355,87,-3.685,87,-2.003
88,-1.075,88,-1.079,88,-3.534,88,-1.363,88,-0.326,88,-0.247,88,-3.697,88,-1.924
89,-1.072,89,-1.064,89,-3.563,89,-1.234,89,-0.353,89,-0.25,89,-3.705,89,-1.625
90,-1.073,90,-1.068,90,-3.541,90,-1.305,90,-0.306,90,-0.303,90,-3.699,90,-1.816
91,-1.086,91,-1.079,91,-3.547,91,-1.296,91,-0.163,91,-0.299,91,-3.703,91,-1.83
92,-1.076,92,-1.044,92,-3.531,92,-1.441,92,-0.134,92,-0.264,92,-3.695,92,-2.119
93,-1.076,93,-1.06,93,-3.571,93,-1.362,93,-0.062,93,-0.202,93,-3.714,93,-1.988
94,-1.062,94,-1.06,94,-3.53,94,-1.379,94,-0.208,94,-0.166,94,-3.7,94,-1.919
95,-1.076,95,-1.064,95,-3.547,95,-1.221,95,-0.103,95,-0.137,95,-3.706,95,-1.737
96,-1.069,96,-1.057,96,-3.495,96,-1.376,96,-0.122,96,-0.148,96,-3.687,96,-1.962
97,-1.07,97,-1.068,97,-3.534,97,-1.345,97,-0.194,97,-0.229,97,-3.699,97,-1.825
98,-1.063,98,-1.047,98,-3.54,98,-1.346,98,-0.218,98,-0.202,98,-3.702,98,-1.995
99,-1.083,99,-1.071,99,-3.555,99,-1.395,99,-0.204,99,-0.131,99,-3.703,99,-2.097
