Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.4,56,-0.56,56,-1.6,56,-0.91,56,-0.28,56,-0.48,56,-1.69,56,-0.84
57,-0.4,57,-0.55,57,-1.6,57,-0.87,57,-0.28,57,-0.45,57,-1.68,57,-0.78
58,-0.4,58,-0.54,58,-1.6,58,-0.79,58,-0.28,58,-0.44,58,-1.69,58,-0.72
59,-0.41,59,-0.52,59,-1.65,59,-0.95,59,-0.28,59,-0.43,59,-1.73,59,-0.89
60,-0.41,60,-0.52,60,-1.65,60,-0.86,60,-0.28,60,-0.42,60,-1.73,60,-0.82
61,-0.4,61,-0.5,61,-1.67,61,-0.76,61,-0.28,61,-0.4,61,-1.76,61,-0.68
62,-0.4,62,-0.48,62,-1.69,62,-0.91,62,-0.28,62,-0.38,62,-1.78,62,-0.87
63,-0.4,63,-0.46,63,-1.71,63,-0.86,63,-0.28,63,-0.35,63,-1.8,63,-0.81
64,-0.4,64,-0.42,64,-1.74,64,-0.9,64,-0.28,64,-0.31,64,-1.83,64,-0.86
65,-0.4,65,-0.41,65,-1.75,65,-0.88,65,-0.28,65,-0.3,65,-1.84,65,-0.81
66,-0.4,66,-0.41,66,-1.77,66,-0.9,66,-0.28,66,-0.29,66,-1.86,66,-0.84
67,-0.4,67,-0.4,67,-1.8,67,-0.94,67,-0.28,67,-0.29,67,-1.89,67,-0.88
68,-0.4,68,-0.41,68,-1.83,68,-0.9,68,-0.28,68,-0.29,68,-1.91,68,-0.86
69,-0.4,69,-0.41,69,-1.83,69,-1.03,69,-0.27,69,-0.29,69,-1.92,69,-0.97
70,-0.41,70,-0.4,70,-1.85,70,-0.82,70,-0.28,70,-0.28,70,-1.93,70,-0.78
71,-0.4,71,-0.4,71,-1.89,71,-1.02,71,-0.28,71,-0.28,71,-1.97,71,-0.98
72,-0.4,72,-0.4,72,-1.89,72,-0.92,72,-0.28,72,-0.28,72,-1.97,72,-0.86
73,-0.4,73,-0.4,73,-1.92,73,-1.08,73,-0.28,73,-0.28,73,-2.0,73,-1.02
74,-0.4,74,-0.4,74,-1.93,74,-0.93,74,-0.28,74,-0.28,74,-2.02,74,-0.84
75,-0.4,75,-0.4,75,-1.97,75,-0.97,75,-0.28,75,-0.28,75,-2.05,75,-0.94
76,-0.4,76,-0.4,76,-2.0,76,-1.0,76,-0.28,76,-0.28,76,-2.08,76,-0.94
77,-0.4,77,-0.4,77,-2.01,77,-0.9,77,-0.28,77,-0.28,77,-2.09,77,-0.85
78,-0.4,78,-0.4,78,-2.03,78,-1.09,78,-0.28,78,-0.28,78,-2.11,78,-1.04
79,-0.4,79,-0.41,79,-2.07,79,-0.97,79,-0.28,79,-0.28,79,-2.14,79,-0.92
80,-0.4,80,-0.4,80,-2.09,80,-0.93,80,-0.27,80,-0.28,80,-2.17,80,-0.88
81,-0.4,81,-0.4,81,-2.11,81,-0.92,81,-0.28,81,-0.28,81,-2.2,81,-0.89
82,-0.4,82,-0.4,82,-2.12,82,-0.98,82,-0.28,82,-0.28,82,-2.19,82,-0.96
83,-0.4,83,-0.4,83,-2.15,83,-1.0,83,-0.28,83,-0.28,83,-2.23,83,-0.95
84,-0.4,84,-0.4,84,-2.19,84,-1.08,84,-0.28,84,-0.28,84,-2.26,84,-1.01
85,-0.4,85,-0.4,85,-2.21,85,-1.0,85,-0.28,85,-0.28,85,-2.29,85,-0.95
86,-0.4,86,-0.4,86,-2.23,86,-1.01,86,-0.28,86,-0.28,86,-2.31,86,-0.96
87,-0.4,87,-0.4,87,-2.28,87,-1.04,87,-0.28,87,-0.28,87,-2.34,87,-0.99
88,-0.4,88,-0.4,88,-2.27,88,-1.11,88,-0.28,88,-0.27,88,-2.34,88,-1.07
89,-0.4,89,-0.4,89,-2.31,89,-0.99,89,-0.28,89,-0.28,89,-2.38,89,-0.93
90,-0.41,90,-0.4,90,-2.34,90,-1.11,90,-0.27,90,-0.27,90,-2.41,90,-1.08
91,-0.4,91,-0.4,91,-2.38,91,-1.15,91,-0.28,91,-0.27,91,-2.44,91,-1.1
92,-0.4,92,-0.4,92,-2.42,92,-1.14,92,-0.28,92,-0.27,92,-2.48,92,-1.09
93,-0.4,93,-0.4,93,-2.46,93,-1.06,93,-0.28,93,-0.28,93,-2.53,93,-1.02
94,-0.4,94,-0.41,94,-2.5,94,-1.04,94,-0.28,94,-0.28,94,-2.56,94,-1.0
95,-0.4,95,-0.4,95,-2.53,95,-1.0,95,-0.27,95,-0.28,95,-2.59,95,-0.96
96,-0.4,96,-0.41,96,-2.59,96,-1.13,96,-0.28,96,-0.27,96,-2.64,96,-1.11
97,-0.4,97,-0.4,97,-2.64,97,-1.04,97,-0.27,97,-0.28,97,-2.7,97,-1.0
98,-0.4,98,-0.41,98,-2.68,98,-1.06,98,-0.28,98,-0.28,98,-2.73,98,-1.03
99,-0.4,99,-0.41,99,-2.68,99,-1.06,99,-0.28,99,-0.27,99,-2.74,99,-1.03
