Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.44,56,-0.56,56,-1.46,56,-0.83,56,-0.28,56,-0.42,56,-1.52,56,-0.7
57,-0.44,57,-0.55,57,-1.47,57,-0.77,57,-0.28,57,-0.41,57,-1.53,57,-0.67
58,-0.44,58,-0.54,58,-1.5,58,-0.77,58,-0.28,58,-0.39,58,-1.55,58,-0.65
59,-0.44,59,-0.54,59,-1.53,59,-0.74,59,-0.28,59,-0.39,59,-1.59,59,-0.65
60,-0.44,60,-0.51,60,-1.56,60,-0.9,60,-0.28,60,-0.36,60,-1.61,60,-0.8
61,-0.44,61,-0.49,61,-1.59,61,-0.75,61,-0.28,61,-0.34,61,-1.64,61,-0.64
62,-0.44,62,-0.47,62,-1.62,62,-0.89,62,-0.27,62,-0.33,62,-1.68,62,-0.77
63,-0.44,63,-0.46,63,-1.63,63,-0.95,63,-0.28,63,-0.31,63,-1.7,63,-0.83
64,-0.44,64,-0.45,64,-1.63,64,-0.86,64,-0.28,64,-0.3,64,-1.69,64,-0.76
65,-0.44,65,-0.45,65,-1.66,65,-0.86,65,-0.28,65,-0.3,65,-1.72,65,-0.77
66,-0.44,66,-0.44,66,-1.68,66,-0.92,66,-0.28,66,-0.29,66,-1.75,66,-0.81
67,-0.44,67,-0.44,67,-1.7,67,-0.77,67,-0.28,67,-0.29,67,-1.78,67,-0.65
68,-0.44,68,-0.44,68,-1.7,68,-0.89,68,-0.28,68,-0.29,68,-1.78,68,-0.79
69,-0.44,69,-0.44,69,-1.7,69,-0.76,69,-0.28,69,-0.29,69,-1.79,69,-0.69
70,-0.44,70,-0.44,70,-1.74,70,-0.82,70,-0.27,70,-0.28,70,-1.82,70,-0.7
71,-0.44,71,-0.44,71,-1.76,71,-0.82,71,-0.28,71,-0.28,71,-1.83,71,-0.73
72,-0.44,72,-0.44,72,-1.77,72,-0.87,72,-0.27,72,-0.28,72,-1.85,72,-0.76
73,-0.44,73,-0.44,73,-1.79,73,-0.88,73,-0.28,73,-0.28,73,-1.87,73,-0.84
74,-0.44,74,-0.44,74,-1.82,74,-0.9,74,-0.28,74,-0.29,74,-1.9,74,-0.8
75,-0.44,75,-0.44,75,-1.84,75,-0.94,75,-0.27,75,-0.28,75,-1.91,75,-0.85
76,-0.44,76,-0.44,76,-1.84,76,-0.85,76,-0.27,76,-0.28,76,-1.92,76,-0.78
77,-0.44,77,-0.44,77,-1.87,77,-0.87,77,-0.28,77,-0.28,77,-1.96,77,-0.76
78,-0.44,78,-0.44,78,-1.88,78,-0.92,78,-0.28,78,-0.28,78,-1.97,78,-0.82
79,-0.44,79,-0.44,79,-1.91,79,-0.98,79,-0.28,79,-0.28,79,-1.99,79,-0.87
80,-0.44,80,-0.44,80,-1.95,80,-0.86,80,-0.28,80,-0.28,80,-2.03,80,-0.77
81,-0.44,81,-0.44,81,-1.97,81,-0.86,81,-0.27,81,-0.28,81,-2.05,81,-0.78
82,-0.44,82,-0.44,82,-1.97,82,-0.89,82,-0.28,82,-0.28,82,-2.05,82,-0.81
83,-0.44,83,-0.44,83,-2.0,83,-0.95,83,-0.27,83,-0.28,83,-2.08,83,-0.86
84,-0.44,84,-0.44,84,-2.05,84,-1.01,84,-0.28,84,-0.28,84,-2.14,84,-0.94
85,-0.44,85,-0.44,85,-2.09,85,-0.98,85,-0.28,85,-0.28,85,-2.17,85,-0.89
86,-0.44,86,-0.44,86,-2.1,86,-0.97,86,-0.27,86,-0.28,86,-2.18,86,-0.89
87,-0.44,87,-0.44,87,-2.11,87,-0.99,87,-0.28,87,-0.28,87,-2.2,87,-0.93
88,-0.44,88,-0.44,88,-2.16,88,-0.96,88,-0.28,88,-0.28,88,-2.24,88,-0.88
89,-0.44,89,-0.44,89,-2.2,89,-0.95,89,-0.28,89,-0.27,89,-2.27,89,-0.86
90,-0.44,90,-0.44,90,-2.22,90,-0.93,90,-0.28,90,-0.28,90,-2.3,90,-0.84
91,-0.44,91,-0.44,91,-2.24,91,-0.95,91,-0.28,91,-0.28,91,-2.32,91,-0.88
92,-0.44,92,-0.44,92,-2.29,92,-1.04,92,-0.27,92,-0.27,92,-2.37,92,-0.97
93,-0.44,93,-0.44,93,-2.32,93,-1.06,93,-0.27,93,-0.27,93,-2.4,93,-0.99
94,-0.44,94,-0.44,94,-2.37,94,-0.88,94,-0.28,94,-0.27,94,-2.45,94,-0.78
95,-0.44,95,-0.44,95,-2.39,95,-1.0,95,-0.28,95,-0.27,95,-2.47,95,-0.92
96,-0.44,96,-0.44,96,-2.48,96,-1.02,96,-0.27,96,-0.27,96,-2.55,96,-0.94
97,-0.44,97,-0.44,97,-2.51,97,-1.0,97,-0.27,97,-0.28,97,-2.59,97,-0.9
98,-0.44,98,-0.44,98,-2.56,98,-0.99,98,-0.27,98,-0.27,98,-2.64,98,-0.9
99,-0.44,99,-0.44,99,-2.57,99,-0.92,99,-0.27,99,-0.27,99,-2.64,99,-0.85
