Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
1,-3.267,1,-3.612,1,-1.563,1,-1.548,1,-2.863,1,-3.612,1,-1.042,1,0.191
2,-2.913,2,-3.612,2,-2.035,2,-1.321,2,-1.919,2,-3.612,2,-1.654,2,0.106
3,-2.571,3,-3.611,3,-2.369,3,-1.642,3,-1.491,3,-3.61,3,-2.114,3,0.17
4,-2.401,4,-3.605,4,-2.565,4,-1.439,4,-1.459,4,-3.6,4,-2.401,4,0.081
5,-2.217,5,-3.564,5,-2.86,5,-1.413,5,-1.29,5,-3.507,5,-2.725,5,0.118
6,-2.213,6,-2.397,6,-3.052,6,-2.345,6,-1.215,6,-1.74,6,-2.928,6,0.15
7,-2.074,7,-0.896,7,-3.191,7,-1.636,7,-1.079,7,-1.502,7,-3.099,7,0.158
8,-2.077,8,-2.078,8,-3.328,8,-1.559,8,-0.973,8,-2.904,8,-3.241,8,0.144
9,-2.003,9,-3.159,9,-3.452,9,-1.617,9,-0.874,9,-3.412,9,-3.326,9,0.177
10,-2.018,10,-3.387,10,-3.542,10,-1.468,10,-0.852,10,-3.507,10,-3.446,10,0.111
11,-1.996,11,-3.412,11,-3.611,11,-1.976,11,-0.828,11,-3.453,11,-3.53,11,0.14
12,-1.957,12,-3.407,12,-3.666,12,-1.723,12,-0.768,12,-3.399,12,-3.582,12,0.111
13,-1.9,13,-3.343,13,-3.715,13,-1.641,13,-0.723,13,-3.323,13,-3.65,13,0.051
14,-1.857,14,-3.292,14,-3.745,14,-1.813,14,-0.682,14,-3.263,14,-3.69,14,0.106
15,-1.811,15,-3.16,15,-3.77,15,-1.966,15,-0.64,15,-3.107,15,-3.715,15,0.135
16,-1.801,16,-3.036,16,-3.798,16,-1.752,16,-0.6,16,-2.98,16,-3.753,16,0.184
17,-1.751,17,-2.964,17,-3.818,17,-1.662,17,-0.565,17,-2.888,17,-3.772,17,0.186
18,-1.717,18,-2.848,18,-3.833,18,-2.04,18,-0.515,18,-2.743,18,-3.782,18,0.141
19,-1.679,19,-2.803,19,-3.852,19,-1.524,19,-0.461,19,-2.642,19,-3.795,19,0.137
20,-1.638,20,-2.79,20,-3.863,20,-1.799,20,-0.444,20,-2.689,20,-3.818,20,0.107
21,-1.614,21,-2.851,21,-3.869,21,-1.471,21,-0.387,21,-2.743,21,-3.814,21,0.159
22,-1.581,22,-2.84,22,-3.877,22,-1.556,22,-0.363,22,-2.715,22,-3.827,22,0.109
23,-1.53,23,-2.898,23,-3.884,23,-2.57,23,-0.347,23,-2.78,23,-3.834,23,0.065
24,-1.501,24,-2.97,24,-3.882,24,-2.189,24,-0.328,24,-2.851,24,-3.821,24,0.073
25,-1.449,25,-3.071,25,-3.885,25,-2.58,25,-0.244,25,-2.922,25,-3.822,25,0.089
26,-1.418,26,-3.146,26,-3.883,26,-1.899,26,-0.253,26,-3.083,26,-3.807,26,0.087
27,-1.367,27,-3.199,27,-3.893,27,-2.337,27,-0.241,27,-3.09,27,-3.822,27,-0.024
28,-1.315,28,-3.238,28,-3.889,28,-2.009,28,-0.182,28,-3.198,28,-3.809,28,-0.024
29,-1.326,29,-3.078,29,-3.882,29,-1.992,29,-0.174,29,-3.049,29,-3.788,29,0.115
30,-1.296,30,-2.99,30,-3.889,30,-2.17,30,-0.137,30,-2.951,30,-3.793,30,0.085
31,-1.292,31,-2.839,31,-3.889,31,-1.434,31,-0.149,31,-2.833,31,-3.803,31,0.003
32,-1.271,32,-2.832,32,-3.879,32,-1.684,32,-0.15,32,-2.853,32,-3.782,32,0.096
33,-1.273,33,-2.666,33,-3.881,33,-2.602,33,-0.125,33,-2.689,33,-3.785,33,-0.218
34,-1.242,34,-2.495,34,-3.88,34,-2.159,34,-0.108,34,-2.535,34,-3.78,34,-0.074
35,-1.247,35,-2.364,35,-3.864,35,-2.158,35,-0.071,35,-2.432,35,-3.745,35,-0.144
36,-1.258,36,-2.225,36,-3.853,36,-2.443,36,-0.093,36,-2.299,36,-3.736,36,-0.207
37,-1.258,37,-2.1,37,-3.857,37,-2.247,37,-0.082,37,-2.177,37,-3.742,37,-0.162
38,-1.248,38,-1.943,38,-3.847,38,-1.997,38,-0.077,38,-1.976,38,-3.737,38,-0.044
39,-1.244,39,-1.837,39,-3.832,39,-1.585,39,-0.076,39,-1.867,39,-3.721,39,0.099
40,-1.227,40,-1.734,40,-3.81,40,-2.011,40,-0.08,40,-1.724,40,-3.707,40,-0.047
41,-1.227,41,-1.658,41,-3.809,41,-2.049,41,-0.049,41,-1.632,41,-3.701,41,-0.158
42,-1.227,42,-1.591,42,-3.768,42,-2.68,42,-0.056,42,-1.529,42,-3.661,42,-0.049
43,-1.225,43,-1.514,43,-3.771,43,-1.598,43,-0.041,43,-1.419,43,-3.66,43,-0.03
44,-1.226,44,-1.512,44,-3.732,44,-2.21,44,-0.021,44,-1.321,44,-3.639,44,-0.114
45,-1.229,45,-1.411,45,-3.684,45,-2.259,45,-0.028,45,-1.219,45,-3.613,45,-0.281
46,-1.238,46,-1.398,46,-3.69,46,-1.843,46,-0.043,46,-1.073,46,-3.602,46,-0.034
47,-1.234,47,-1.385,47,-3.628,47,-2.206,47,-0.022,47,-1.069,47,-3.547,47,-0.059
48,-1.235,48,-1.343,48,-3.666,48,-2.314,48,-0.01,48,-0.93,48,-3.585,48,-0.316
