Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-1.304,56,-1.315,56,-3.685,56,-2.795,56,-0.377,56,-1.431,56,-3.783,56,-3.097
57,-1.286,57,-1.34,57,-3.702,57,-2.943,57,-0.338,57,-1.407,57,-3.791,57,-3.356
58,-1.304,58,-1.326,58,-3.692,58,-2.725,58,-0.371,58,-1.244,58,-3.784,58,-3.22
59,-1.295,59,-1.28,59,-3.682,59,-2.926,59,-0.363,59,-1.282,59,-3.783,59,-3.202
60,-1.321,60,-1.35,60,-3.68,60,-2.824,60,-0.331,60,-1.127,60,-3.78,60,-3.218
61,-1.281,61,-1.282,61,-3.672,61,-2.771,61,-0.376,61,-0.991,61,-3.78,61,-3.155
62,-1.308,62,-1.294,62,-3.676,62,-2.787,62,-0.279,62,-1.032,62,-3.782,62,-3.177
63,-1.297,63,-1.262,63,-3.692,63,-2.828,63,-0.26,63,-0.883,63,-3.791,63,-3.262
64,-1.266,64,-1.337,64,-3.674,64,-2.68,64,-0.306,64,-0.862,64,-3.783,64,-3.089
65,-1.294,65,-1.296,65,-3.676,65,-2.988,65,-0.272,65,-0.828,65,-3.782,65,-3.35
66,-1.285,66,-1.324,66,-3.66,66,-3.025,66,-0.257,66,-0.872,66,-3.776,66,-3.393
67,-1.28,67,-1.275,67,-3.671,67,-3.145,67,-0.296,67,-0.781,67,-3.779,67,-3.436
68,-1.29,68,-1.318,68,-3.656,68,-3.074,68,-0.198,68,-0.676,68,-3.775,68,-3.365
69,-1.274,69,-1.277,69,-3.653,69,-2.665,69,-0.306,69,-0.671,69,-3.774,69,-3.137
70,-1.278,70,-1.297,70,-3.659,70,-2.591,70,-0.207,70,-0.525,70,-3.772,70,-2.954
71,-1.308,71,-1.291,71,-3.66,71,-2.628,71,-0.228,71,-0.565,71,-3.775,71,-3.078
72,-1.307,72,-1.283,72,-3.648,72,-2.724,72,-0.275,72,-0.492,72,-3.766,72,-3.174
73,-1.295,73,-1.286,73,-3.659,73,-2.702,73,-0.233,73,-0.449,73,-3.777,73,-3.166
74,-1.29,74,-1.302,74,-3.688,74,-2.828,74,-0.241,74,-0.462,74,-3.782,74,-3.21
75,-1.302,75,-1.312,75,-3.656,75,-3.114,75,-0.212,75,-0.408,75,-3.775,75,-3.401
76,-1.282,76,-1.288,76,-3.661,76,-3.012,76,-0.298,76,-0.41,76,-3.777,76,-3.45
77,-1.3,77,-1.289,77,-3.653,77,-3.004,77,-0.214,77,-0.382,77,-3.776,77,-3.466
78,-1.322,78,-1.303,78,-3.66,78,-3.202,78,-0.251,78,-0.373,78,-3.778,78,-3.516
79,-1.3,79,-1.298,79,-3.656,79,-3.16,79,-0.17,79,-0.295,79,-3.775,79,-3.427
80,-1.276,80,-1.284,80,-3.655,80,-2.908,80,-0.262,80,-0.364,80,-3.779,80,-3.312
81,-1.279,81,-1.271,81,-3.652,81,-2.818,81,-0.223,81,-0.291,81,-3.772,81,-3.277
82,-1.283,82,-1.29,82,-3.656,82,-3.169,82,-0.197,82,-0.281,82,-3.774,82,-3.517
83,-1.297,83,-1.285,83,-3.671,83,-3.207,83,-0.208,83,-0.325,83,-3.782,83,-3.525
84,-1.306,84,-1.299,84,-3.689,84,-3.381,84,-0.236,84,-0.315,84,-3.788,84,-3.577
85,-1.308,85,-1.301,85,-3.671,85,-2.815,85,-0.237,85,-0.238,85,-3.779,85,-3.235
86,-1.313,86,-1.283,86,-3.682,86,-2.902,86,-0.282,86,-0.305,86,-3.783,86,-3.317
87,-1.294,87,-1.31,87,-3.704,87,-3.199,87,-0.269,87,-0.262,87,-3.793,87,-3.518
88,-1.306,88,-1.296,88,-3.712,88,-3.145,88,-0.225,88,-0.262,88,-3.799,88,-3.492
89,-1.306,89,-1.308,89,-3.694,89,-3.0,89,-0.223,89,-0.294,89,-3.79,89,-3.401
90,-1.306,90,-1.296,90,-3.728,90,-3.059,90,-0.211,90,-0.227,90,-3.803,90,-3.427
91,-1.304,91,-1.305,91,-3.736,91,-3.291,91,-0.211,91,-0.231,91,-3.809,91,-3.592
92,-1.32,92,-1.301,92,-3.756,92,-3.177,92,-0.182,92,-0.231,92,-3.818,92,-3.519
93,-1.31,93,-1.258,93,-3.747,93,-3.122,93,-0.146,93,-0.202,93,-3.811,93,-3.485
94,-1.3,94,-1.298,94,-3.766,94,-3.175,94,-0.229,94,-0.225,94,-3.822,94,-3.551
95,-1.299,95,-1.295,95,-3.773,95,-3.182,95,-0.183,95,-0.232,95,-3.827,95,-3.537
96,-1.299,96,-1.299,96,-3.797,96,-3.029,96,-0.184,96,-0.241,96,-3.842,96,-3.445
97,-1.292,97,-1.321,97,-3.81,97,-3.085,97,-0.209,97,-0.151,97,-3.85,97,-3.443
98,-1.292,98,-1.29,98,-3.807,98,-3.143,98,-0.193,98,-0.202,98,-3.848,98,-3.54
99,-1.285,99,-1.307,99,-3.813,99,-3.211,99,-0.223,99,-0.202,99,-3.852,99,-3.562
