Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-1.601,56,-1.743,56,-3.884,56,-3.835,56,-1.178,56,-2.006,56,-3.899,56,-3.836
57,-1.584,57,-1.643,57,-3.885,57,-3.826,57,-1.314,57,-1.723,57,-3.899,57,-3.833
58,-1.549,58,-1.588,58,-3.886,58,-3.851,58,-1.246,58,-1.624,58,-3.9,58,-3.857
59,-1.53,59,-1.62,59,-3.885,59,-3.847,59,-1.188,59,-1.533,59,-3.9,59,-3.847
60,-1.541,60,-1.637,60,-3.887,60,-3.769,60,-1.219,60,-1.444,60,-3.9,60,-3.778
61,-1.558,61,-1.633,61,-3.889,61,-3.767,61,-1.168,61,-1.431,61,-3.901,61,-3.79
62,-1.571,62,-1.583,62,-3.889,62,-3.809,62,-1.152,62,-1.334,62,-3.902,62,-3.808
63,-1.575,63,-1.518,63,-3.889,63,-3.835,63,-1.175,63,-1.142,63,-3.902,63,-3.833
64,-1.505,64,-1.598,64,-3.89,64,-3.855,64,-1.088,64,-1.08,64,-3.902,64,-3.863
65,-1.559,65,-1.519,65,-3.891,65,-3.825,65,-1.035,65,-1.116,65,-3.902,65,-3.834
66,-1.532,66,-1.505,66,-3.891,66,-3.858,66,-1.052,66,-0.968,66,-3.903,66,-3.862
67,-1.579,67,-1.552,67,-3.891,67,-3.842,67,-1.032,67,-1.043,67,-3.903,67,-3.855
68,-1.546,68,-1.504,68,-3.891,68,-3.858,68,-0.92,68,-1.036,68,-3.903,68,-3.865
69,-1.59,69,-1.493,69,-3.892,69,-3.835,69,-0.951,69,-0.914,69,-3.903,69,-3.848
70,-1.567,70,-1.546,70,-3.892,70,-3.837,70,-0.885,70,-0.886,70,-3.903,70,-3.849
71,-1.493,71,-1.548,71,-3.893,71,-3.844,71,-0.903,71,-0.731,71,-3.904,71,-3.854
72,-1.515,72,-1.52,72,-3.893,72,-3.855,72,-1.009,72,-0.726,72,-3.904,72,-3.871
73,-1.483,73,-1.579,73,-3.894,73,-3.84,73,-1.033,73,-0.631,73,-3.904,73,-3.852
74,-1.511,74,-1.542,74,-3.894,74,-3.851,74,-0.929,74,-0.559,74,-3.904,74,-3.862
75,-1.506,75,-1.514,75,-3.895,75,-3.829,75,-0.884,75,-0.51,75,-3.905,75,-3.845
76,-1.509,76,-1.537,76,-3.896,76,-3.844,76,-0.927,76,-0.52,76,-3.905,76,-3.859
77,-1.499,77,-1.571,77,-3.896,77,-3.864,77,-0.794,77,-0.551,77,-3.905,77,-3.876
78,-1.51,78,-1.529,78,-3.896,78,-3.848,78,-0.796,78,-0.517,78,-3.905,78,-3.858
79,-1.512,79,-1.522,79,-3.898,79,-3.865,79,-0.793,79,-0.454,79,-3.906,79,-3.871
80,-1.515,80,-1.535,80,-3.896,80,-3.868,80,-0.682,80,-0.414,80,-3.906,80,-3.878
81,-1.537,81,-1.504,81,-3.897,81,-3.824,81,-0.657,81,-0.38,81,-3.906,81,-3.84
82,-1.508,82,-1.537,82,-3.898,82,-3.847,82,-0.654,82,-0.407,82,-3.906,82,-3.858
83,-1.537,83,-1.512,83,-3.898,83,-3.849,83,-0.617,83,-0.482,83,-3.906,83,-3.86
84,-1.575,84,-1.522,84,-3.898,84,-3.853,84,-0.511,84,-0.407,84,-3.907,84,-3.863
85,-1.532,85,-1.513,85,-3.899,85,-3.868,85,-0.422,85,-0.434,85,-3.907,85,-3.879
86,-1.548,86,-1.52,86,-3.9,86,-3.861,86,-0.446,86,-0.373,86,-3.907,86,-3.872
87,-1.526,87,-1.49,87,-3.9,87,-3.875,87,-0.448,87,-0.348,87,-3.907,87,-3.881
88,-1.528,88,-1.518,88,-3.9,88,-3.871,88,-0.496,88,-0.347,88,-3.907,88,-3.881
89,-1.512,89,-1.51,89,-3.9,89,-3.87,89,-0.433,89,-0.337,89,-3.907,89,-3.88
90,-1.552,90,-1.547,90,-3.9,90,-3.864,90,-0.394,90,-0.353,90,-3.907,90,-3.88
91,-1.525,91,-1.518,91,-3.901,91,-3.862,91,-0.388,91,-0.386,91,-3.907,91,-3.873
92,-1.55,92,-1.514,92,-3.9,92,-3.853,92,-0.313,92,-0.341,92,-3.907,92,-3.864
93,-1.554,93,-1.495,93,-3.901,93,-3.869,93,-0.37,93,-0.309,93,-3.908,93,-3.883
94,-1.544,94,-1.5,94,-3.901,94,-3.863,94,-0.419,94,-0.246,94,-3.907,94,-3.877
95,-1.545,95,-1.541,95,-3.901,95,-3.863,95,-0.365,95,-0.278,95,-3.908,95,-3.873
96,-1.541,96,-1.554,96,-3.901,96,-3.858,96,-0.336,96,-0.271,96,-3.907,96,-3.872
97,-1.541,97,-1.569,97,-3.9,97,-3.863,97,-0.287,97,-0.227,97,-3.907,97,-3.871
98,-1.543,98,-1.538,98,-3.897,98,-3.867,98,-0.254,98,-0.287,98,-3.906,98,-3.878
99,-1.533,99,-1.555,99,-3.908,99,-3.849,99,-0.325,99,-0.238,99,-3.908,99,-3.861
