Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
57,-1.766,57,-1.809,57,-2.645,57,-2.449,57,-0.457,57,-0.823,57,-3.51,57,-0.446
58,-1.79,58,-1.83,58,-2.482,58,-3.049,58,-0.441,58,-0.75,58,-3.462,58,-0.538
59,-1.76,59,-1.914,59,-2.448,59,-2.544,59,-0.387,59,-0.695,59,-3.451,59,-0.332
60,-1.704,60,-1.833,60,-2.298,60,-2.455,60,-0.377,60,-0.589,60,-3.399,60,-0.286
61,-1.761,61,-1.815,61,-2.281,61,-2.773,61,-0.378,61,-0.621,61,-3.396,61,-0.389
62,-1.749,62,-1.828,62,-2.039,62,-2.386,62,-0.347,62,-0.505,62,-3.298,62,-0.564
63,-1.738,63,-1.819,63,-1.925,63,-2.671,63,-0.387,63,-0.42,63,-3.245,63,-0.615
64,-1.737,64,-1.79,64,-1.733,64,-3.159,64,-0.315,64,-0.362,64,-3.159,64,-0.676
65,-1.764,65,-1.763,65,-1.832,65,-2.282,65,-0.292,65,-0.331,65,-3.225,65,-0.497
66,-1.734,66,-1.779,66,-1.651,66,-2.513,66,-0.332,66,-0.316,66,-3.135,66,-0.746
67,-1.723,67,-1.804,67,-1.512,67,-2.709,67,-0.308,67,-0.242,67,-3.062,67,-0.879
68,-1.716,68,-1.773,68,-1.452,68,-2.803,68,-0.254,68,-0.251,68,-3.039,68,-1.056
69,-1.707,69,-1.767,69,-1.317,69,-2.855,69,-0.26,69,-0.202,69,-2.944,69,-1.206
70,-1.706,70,-1.744,70,-1.244,70,-2.484,70,-0.242,70,-0.204,70,-2.884,70,-0.909
71,-1.699,71,-1.732,71,-1.118,71,-2.957,71,-0.24,71,-0.159,71,-2.76,71,-1.027
72,-1.719,72,-1.748,72,-1.137,72,-2.843,72,-0.245,72,-0.138,72,-2.785,72,-1.607
73,-1.73,73,-1.778,73,-1.05,73,-2.863,73,-0.258,73,-0.122,73,-2.687,73,-1.382
74,-1.73,74,-1.752,74,-0.964,74,-3.212,74,-0.207,74,-0.069,74,-2.593,74,-1.392
75,-1.738,75,-1.803,75,-0.821,75,-3.055,75,-0.196,75,-0.082,75,-2.401,75,-1.186
76,-1.756,76,-1.786,76,-0.76,76,-2.247,76,-0.215,76,-0.079,76,-2.306,76,-0.987
77,-1.745,77,-1.77,77,-0.686,77,-2.592,77,-0.146,77,-0.045,77,-2.181,77,-1.322
78,-1.757,78,-1.749,78,-0.621,78,-2.91,78,-0.136,78,-0.03,78,-2.048,78,-1.22
79,-1.736,79,-1.769,79,-0.534,79,-2.799,79,-0.123,79,-0.03,79,-1.832,79,-1.316
80,-1.74,80,-1.713,80,-0.616,80,-2.594,80,-0.085,80,-0.024,80,-2.043,80,-1.28
81,-1.73,81,-1.789,81,-0.551,81,-2.896,81,-0.088,81,-0.014,81,-1.879,81,-0.857
82,-1.767,82,-1.731,82,-0.506,82,-2.913,82,-0.067,82,0.007,82,-1.765,82,-1.53
83,-1.747,83,-1.757,83,-0.476,83,-2.954,83,-0.076,83,-0.009,83,-1.667,83,-1.622
84,-1.743,84,-1.76,84,-0.477,84,-2.637,84,-0.066,84,0.003,84,-1.677,84,-1.393
85,-1.759,85,-1.764,85,-0.417,85,-2.867,85,-0.035,85,0.005,85,-1.503,85,-1.155
86,-1.767,86,-1.767,86,-0.391,86,-2.884,86,-0.034,86,-0.004,86,-1.394,86,-1.453
87,-1.803,87,-1.76,87,-0.376,87,-2.891,87,-0.031,87,0.003,87,-1.344,87,-1.561
88,-1.791,88,-1.769,88,-0.354,88,-2.615,88,-0.035,88,0.027,88,-1.258,88,-1.019
89,-1.775,89,-1.749,89,-0.334,89,-3.154,89,-0.014,89,0.036,89,-1.189,89,-1.672
