Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score
50,-1.2434,50,-1.6295,50,-3.2128,50,-2.9393,50,-0.64138,50,-1.4313,50,-3.2052,50,-2.9179
51,-1.1317,51,-1.6689,51,-3.219,51,-3.0778,51,-0.68767,51,-1.5923,51,-3.2165,51,-3.0513
52,-1.2085,52,-1.6645,52,-3.2153,52,-2.8895,52,-0.61058,52,-1.266,52,-3.2184,52,-2.8917
53,-1.2036,53,-1.7779,53,-3.2213,53,-2.9994,53,-0.60907,53,-1.689,53,-3.2245,53,-3.0055
54,-1.1521,54,-1.5944,54,-3.216,54,-2.9366,54,-0.64814,54,-1.1703,54,-3.2227,54,-2.9366
55,-1.1581,55,-1.5431,55,-3.2226,55,-2.9961,55,-0.53372,55,-1.3028,55,-3.2226,55,-3.0037
56,-1.1203,56,-1.4756,56,-3.2222,56,-3.0537,56,-0.50063,56,-1.1596,56,-3.2256,56,-3.0429
57,-1.1702,57,-1.3237,57,-3.2306,57,-2.8259,57,-0.54841,57,-1.0794,57,-3.2272,57,-2.7669
58,-1.1363,58,-1.324,58,-3.231,58,-3.1093,58,-0.57999,58,-0.96071,58,-3.2345,58,-3.0909
59,-1.1787,59,-1.1484,59,-3.2422,59,-2.7996,59,-0.60109,59,-0.84988,59,-3.24,59,-2.7976
60,-1.2311,60,-1.1431,60,-3.2416,60,-2.928,60,-0.67783,60,-0.73432,60,-3.2356,60,-2.9429
61,-1.1083,61,-1.1143,61,-3.2471,61,-3.0667,61,-0.52948,61,-0.73018,61,-3.2395,61,-3.0368
62,-1.0879,62,-1.1502,62,-3.2455,62,-3.1457,62,-0.52336,62,-0.75043,62,-3.2474,62,-3.1289
63,-1.2047,63,-1.0887,63,-3.2529,63,-3.1047,63,-0.51313,63,-0.6519,63,-3.2524,63,-3.0841
64,-1.0593,64,-1.1955,64,-3.2538,64,-3.1375,64,-0.51732,64,-0.54406,64,-3.2478,64,-3.1524
65,-1.1195,65,-1.1372,65,-3.2543,65,-3.1389,65,-0.48805,65,-0.52776,65,-3.2512,65,-3.083
66,-1.2099,66,-1.1918,66,-3.2553,66,-3.0714,66,-0.62543,66,-0.47975,66,-3.2572,66,-3.0881
67,-1.2205,67,-1.1764,67,-3.2601,67,-3.2041,67,-0.56005,67,-0.47989,67,-3.2543,67,-3.2125
68,-1.1377,68,-1.218,68,-3.2523,68,-3.0477,68,-0.50942,68,-0.52486,68,-3.2508,68,-3.1003
69,-1.1909,69,-1.1866,69,-3.2551,69,-3.0931,69,-0.49806,69,-0.43894,69,-3.2553,69,-3.0938
70,-1.1563,70,-1.1433,70,-3.2556,70,-3.2093,70,-0.47802,70,-0.43604,70,-3.2614,70,-3.2093
71,-1.2249,71,-1.233,71,-3.2555,71,-3.1351,71,-0.44576,71,-0.44871,71,-3.2549,71,-3.133
