Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.82,56,-0.81,56,-2.19,56,-0.96,56,-0.32,56,-0.33,56,-2.39,56,-0.61
57,-0.8,57,-0.8,57,-2.2,57,-1.0,57,-0.32,57,-0.33,57,-2.42,57,-0.62
58,-0.81,58,-0.81,58,-2.24,58,-0.88,58,-0.33,58,-0.34,58,-2.44,58,-0.49
59,-0.81,59,-0.8,59,-2.24,59,-0.94,59,-0.34,59,-0.32,59,-2.45,59,-0.53
60,-0.82,60,-0.81,60,-2.25,60,-0.91,60,-0.33,60,-0.32,60,-2.45,60,-0.52
61,-0.81,61,-0.82,61,-2.24,61,-0.9,61,-0.32,61,-0.33,61,-2.44,61,-0.52
62,-0.8,62,-0.8,62,-2.26,62,-0.97,62,-0.33,62,-0.33,62,-2.47,62,-0.59
63,-0.81,63,-0.8,63,-2.27,63,-0.9,63,-0.33,63,-0.32,63,-2.49,63,-0.54
64,-0.81,64,-0.81,64,-2.26,64,-0.99,64,-0.32,64,-0.32,64,-2.48,64,-0.59
65,-0.82,65,-0.79,65,-2.29,65,-0.96,65,-0.32,65,-0.31,65,-2.5,65,-0.58
66,-0.81,66,-0.8,66,-2.27,66,-0.93,66,-0.33,66,-0.3,66,-2.49,66,-0.57
67,-0.8,67,-0.79,67,-2.3,67,-1.02,67,-0.33,67,-0.32,67,-2.52,67,-0.66
68,-0.81,68,-0.8,68,-2.31,68,-0.93,68,-0.32,68,-0.31,68,-2.52,68,-0.57
69,-0.82,69,-0.81,69,-2.33,69,-0.92,69,-0.31,69,-0.31,69,-2.54,69,-0.54
70,-0.81,70,-0.8,70,-2.33,70,-0.99,70,-0.32,70,-0.31,70,-2.55,70,-0.59
71,-0.81,71,-0.8,71,-2.34,71,-0.95,71,-0.31,71,-0.3,71,-2.55,71,-0.59
72,-0.82,72,-0.8,72,-2.34,72,-1.01,72,-0.32,72,-0.3,72,-2.56,72,-0.7
73,-0.81,73,-0.81,73,-2.36,73,-1.0,73,-0.32,73,-0.3,73,-2.56,73,-0.66
74,-0.81,74,-0.8,74,-2.38,74,-1.01,74,-0.32,74,-0.29,74,-2.59,74,-0.67
75,-0.81,75,-0.81,75,-2.35,75,-0.97,75,-0.31,75,-0.3,75,-2.56,75,-0.65
76,-0.81,76,-0.8,76,-2.38,76,-0.97,76,-0.31,76,-0.3,76,-2.59,76,-0.61
77,-0.81,77,-0.81,77,-2.38,77,-0.98,77,-0.31,77,-0.3,77,-2.57,77,-0.65
78,-0.82,78,-0.8,78,-2.38,78,-1.01,78,-0.32,78,-0.29,78,-2.59,78,-0.63
79,-0.81,79,-0.8,79,-2.38,79,-1.0,79,-0.31,79,-0.29,79,-2.59,79,-0.67
80,-0.81,80,-0.81,80,-2.38,80,-1.0,80,-0.31,80,-0.29,80,-2.58,80,-0.66
81,-0.81,81,-0.79,81,-2.4,81,-0.97,81,-0.31,81,-0.29,81,-2.59,81,-0.64
82,-0.81,82,-0.8,82,-2.43,82,-1.0,82,-0.3,82,-0.29,82,-2.61,82,-0.67
83,-0.81,83,-0.8,83,-2.41,83,-1.0,83,-0.3,83,-0.29,83,-2.6,83,-0.68
84,-0.8,84,-0.81,84,-2.41,84,-1.03,84,-0.3,84,-0.3,84,-2.58,84,-0.71
85,-0.8,85,-0.8,85,-2.43,85,-0.97,85,-0.29,85,-0.29,85,-2.61,85,-0.61
86,-0.8,86,-0.8,86,-2.43,86,-1.03,86,-0.29,86,-0.28,86,-2.6,86,-0.69
87,-0.81,87,-0.81,87,-2.45,87,-0.97,87,-0.29,87,-0.3,87,-2.62,87,-0.64
88,-0.8,88,-0.81,88,-2.45,88,-0.96,88,-0.3,88,-0.29,88,-2.62,88,-0.62
89,-0.8,89,-0.8,89,-2.46,89,-1.01,89,-0.29,89,-0.28,89,-2.64,89,-0.67
90,-0.8,90,-0.8,90,-2.42,90,-0.97,90,-0.29,90,-0.28,90,-2.61,90,-0.66
91,-0.8,91,-0.8,91,-2.46,91,-0.98,91,-0.29,91,-0.28,91,-2.64,91,-0.66
92,-0.8,92,-0.81,92,-2.42,92,-0.95,92,-0.28,92,-0.29,92,-2.62,92,-0.62
93,-0.8,93,-0.8,93,-2.45,93,-1.01,93,-0.28,93,-0.28,93,-2.63,93,-0.68
94,-0.79,94,-0.8,94,-2.44,94,-1.07,94,-0.29,94,-0.28,94,-2.62,94,-0.71
95,-0.8,95,-0.8,95,-2.44,95,-1.01,95,-0.29,95,-0.28,95,-2.63,95,-0.68
96,-0.8,96,-0.8,96,-2.43,96,-0.98,96,-0.28,96,-0.28,96,-2.6,96,-0.68
97,-0.8,97,-0.8,97,-2.45,97,-1.06,97,-0.29,97,-0.28,97,-2.6,97,-0.79
98,-0.8,98,-0.8,98,-2.39,98,-1.02,98,-0.28,98,-0.28,98,-2.52,98,-0.74
99,-0.8,99,-0.8,99,-2.34,99,-1.02,99,-0.28,99,-0.28,99,-2.37,99,-0.72
