Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
29,0.8,29,0.7,29,0.48,29,0.7,29,0.83,29,0.65,29,0.46,29,0.78
30,0.79,30,0.73,30,0.47,30,0.7,30,0.83,30,0.68,30,0.45,30,0.78
31,0.79,31,0.74,31,0.46,31,0.69,31,0.83,31,0.69,31,0.45,31,0.75
32,0.79,32,0.75,32,0.46,32,0.71,32,0.83,32,0.71,32,0.44,32,0.78
33,0.8,33,0.77,33,0.46,33,0.7,33,0.84,33,0.72,33,0.45,33,0.77
34,0.8,34,0.78,34,0.44,34,0.7,34,0.84,34,0.73,34,0.43,34,0.78
35,0.81,35,0.79,35,0.43,35,0.69,35,0.85,35,0.74,35,0.42,35,0.74
36,0.81,36,0.8,36,0.43,36,0.68,36,0.85,36,0.75,36,0.42,36,0.74
37,0.81,37,0.79,37,0.42,37,0.7,37,0.84,37,0.76,37,0.41,37,0.77
38,0.81,38,0.8,38,0.42,38,0.71,38,0.86,38,0.76,38,0.4,38,0.78
39,0.81,39,0.79,39,0.41,39,0.69,39,0.86,39,0.77,39,0.39,39,0.74
40,0.8,40,0.81,40,0.39,40,0.7,40,0.85,40,0.77,40,0.39,40,0.75
41,0.8,41,0.81,41,0.39,41,0.71,41,0.85,41,0.79,41,0.38,41,0.78
42,0.81,42,0.81,42,0.38,42,0.7,42,0.85,42,0.78,42,0.37,42,0.77
43,0.8,43,0.81,43,0.38,43,0.65,43,0.85,43,0.8,43,0.37,43,0.7
44,0.8,44,0.79,44,0.37,44,0.67,44,0.86,44,0.8,44,0.36,44,0.73
45,0.8,45,0.8,45,0.37,45,0.67,45,0.85,45,0.8,45,0.36,45,0.71
46,0.8,46,0.81,46,0.36,46,0.67,46,0.84,46,0.8,46,0.35,46,0.72
47,0.8,47,0.81,47,0.35,47,0.65,47,0.85,47,0.8,47,0.35,47,0.71
48,0.8,48,0.81,48,0.35,48,0.65,48,0.85,48,0.79,48,0.34,48,0.71
49,0.81,49,0.8,49,0.34,49,0.64,49,0.85,49,0.81,49,0.33,49,0.69
50,0.8,50,0.81,50,0.33,50,0.67,50,0.85,50,0.8,50,0.32,50,0.73
51,0.8,51,0.8,51,0.33,51,0.63,51,0.85,51,0.81,51,0.32,51,0.68
52,0.8,52,0.81,52,0.32,52,0.68,52,0.85,52,0.82,52,0.32,52,0.73
53,0.8,53,0.79,53,0.32,53,0.66,53,0.85,53,0.83,53,0.31,53,0.7
54,0.8,54,0.81,54,0.31,54,0.66,54,0.85,54,0.82,54,0.3,54,0.7
55,0.8,55,0.8,55,0.3,55,0.64,55,0.86,55,0.84,55,0.3,55,0.68
56,0.8,56,0.81,56,0.3,56,0.63,56,0.86,56,0.84,56,0.29,56,0.68
57,0.8,57,0.81,57,0.29,57,0.67,57,0.86,57,0.84,57,0.29,57,0.71
