Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.73,56,-0.74,56,-1.23,56,-0.84,56,-0.28,56,-0.34,56,-1.11,56,-0.47
57,-0.73,57,-0.73,57,-1.26,57,-0.86,57,-0.28,57,-0.33,57,-1.14,57,-0.49
58,-0.73,58,-0.73,58,-1.27,58,-0.91,58,-0.28,58,-0.33,58,-1.16,58,-0.55
59,-0.74,59,-0.73,59,-1.29,59,-0.81,59,-0.28,59,-0.32,59,-1.17,59,-0.42
60,-0.73,60,-0.72,60,-1.3,60,-0.82,60,-0.28,60,-0.33,60,-1.2,60,-0.46
61,-0.73,61,-0.73,61,-1.33,61,-0.84,61,-0.28,61,-0.31,61,-1.22,61,-0.49
62,-0.73,62,-0.73,62,-1.33,62,-0.84,62,-0.28,62,-0.31,62,-1.22,62,-0.5
63,-0.73,63,-0.73,63,-1.33,63,-0.88,63,-0.28,63,-0.31,63,-1.24,63,-0.55
64,-0.74,64,-0.74,64,-1.34,64,-0.89,64,-0.28,64,-0.31,64,-1.28,64,-0.57
65,-0.73,65,-0.73,65,-1.38,65,-0.84,65,-0.28,65,-0.31,65,-1.3,65,-0.51
66,-0.74,66,-0.73,66,-1.36,66,-0.88,66,-0.28,66,-0.3,66,-1.3,66,-0.54
67,-0.73,67,-0.73,67,-1.35,67,-0.86,67,-0.28,67,-0.3,67,-1.3,67,-0.49
68,-0.73,68,-0.73,68,-1.41,68,-0.86,68,-0.28,68,-0.3,68,-1.36,68,-0.5
69,-0.73,69,-0.74,69,-1.4,69,-0.85,69,-0.28,69,-0.29,69,-1.37,69,-0.51
70,-0.73,70,-0.73,70,-1.42,70,-0.91,70,-0.28,70,-0.3,70,-1.38,70,-0.59
71,-0.73,71,-0.74,71,-1.45,71,-0.82,71,-0.28,71,-0.29,71,-1.41,71,-0.48
72,-0.74,72,-0.73,72,-1.44,72,-0.94,72,-0.28,72,-0.29,72,-1.43,72,-0.6
73,-0.74,73,-0.73,73,-1.47,73,-0.91,73,-0.28,73,-0.29,73,-1.46,73,-0.55
74,-0.73,74,-0.73,74,-1.49,74,-0.88,74,-0.28,74,-0.29,74,-1.46,74,-0.56
75,-0.73,75,-0.73,75,-1.5,75,-0.93,75,-0.28,75,-0.29,75,-1.49,75,-0.58
76,-0.73,76,-0.74,76,-1.5,76,-0.9,76,-0.28,76,-0.29,76,-1.52,76,-0.59
77,-0.73,77,-0.74,77,-1.53,77,-0.89,77,-0.28,77,-0.28,77,-1.55,77,-0.54
78,-0.74,78,-0.73,78,-1.52,78,-0.87,78,-0.28,78,-0.28,78,-1.55,78,-0.52
79,-0.73,79,-0.73,79,-1.53,79,-0.81,79,-0.27,79,-0.29,79,-1.58,79,-0.43
80,-0.73,80,-0.74,80,-1.55,80,-0.87,80,-0.28,80,-0.28,80,-1.6,80,-0.53
81,-0.73,81,-0.74,81,-1.57,81,-0.89,81,-0.28,81,-0.28,81,-1.62,81,-0.54
82,-0.73,82,-0.73,82,-1.56,82,-0.85,82,-0.28,82,-0.28,82,-1.64,82,-0.53
83,-0.73,83,-0.73,83,-1.59,83,-0.84,83,-0.28,83,-0.28,83,-1.68,83,-0.52
84,-0.74,84,-0.73,84,-1.65,84,-0.89,84,-0.28,84,-0.28,84,-1.72,84,-0.53
85,-0.74,85,-0.73,85,-1.66,85,-0.91,85,-0.28,85,-0.28,85,-1.74,85,-0.6
86,-0.73,86,-0.73,86,-1.67,86,-0.88,86,-0.28,86,-0.28,86,-1.76,86,-0.57
87,-0.74,87,-0.74,87,-1.7,87,-0.9,87,-0.28,87,-0.28,87,-1.81,87,-0.58
88,-0.73,88,-0.73,88,-1.75,88,-0.83,88,-0.28,88,-0.28,88,-1.87,88,-0.5
89,-0.73,89,-0.73,89,-1.78,89,-0.86,89,-0.28,89,-0.28,89,-1.89,89,-0.56
90,-0.73,90,-0.73,90,-1.79,90,-0.89,90,-0.28,90,-0.28,90,-1.94,90,-0.58
91,-0.73,91,-0.73,91,-1.83,91,-0.89,91,-0.28,91,-0.27,91,-1.99,91,-0.57
92,-0.73,92,-0.73,92,-1.86,92,-0.86,92,-0.28,92,-0.28,92,-2.03,92,-0.53
93,-0.73,93,-0.73,93,-1.88,93,-0.92,93,-0.27,93,-0.28,93,-2.06,93,-0.6
94,-0.73,94,-0.73,94,-1.93,94,-0.85,94,-0.28,94,-0.28,94,-2.12,94,-0.57
95,-0.73,95,-0.73,95,-2.0,95,-1.01,95,-0.27,95,-0.28,95,-2.18,95,-0.7
96,-0.73,96,-0.73,96,-2.08,96,-0.84,96,-0.28,96,-0.28,96,-2.23,96,-0.54
97,-0.73,97,-0.73,97,-2.14,97,-0.98,97,-0.28,97,-0.27,97,-2.31,97,-0.68
98,-0.73,98,-0.73,98,-2.19,98,-0.8,98,-0.28,98,-0.28,98,-2.35,98,-0.47
99,-0.73,99,-0.73,99,-2.24,99,-0.87,99,-0.28,99,-0.28,99,-2.39,99,-0.56
