Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-1.304,56,-1.295,56,-3.685,56,-2.648,56,-0.377,56,-1.522,56,-3.783,56,-2.997
57,-1.286,57,-1.32,57,-3.702,57,-2.921,57,-0.338,57,-1.407,57,-3.791,57,-3.226
58,-1.304,58,-1.306,58,-3.692,58,-2.801,58,-0.371,58,-1.301,58,-3.784,58,-3.108
59,-1.295,59,-1.264,59,-3.682,59,-2.597,59,-0.363,59,-1.224,59,-3.783,59,-2.949
60,-1.321,60,-1.279,60,-3.68,60,-2.892,60,-0.331,60,-1.042,60,-3.78,60,-3.296
61,-1.281,61,-1.312,61,-3.672,61,-2.541,61,-0.376,61,-1.065,61,-3.78,61,-2.893
62,-1.308,62,-1.285,62,-3.676,62,-2.641,62,-0.279,62,-1.02,62,-3.782,62,-3.056
63,-1.297,63,-1.264,63,-3.692,63,-2.714,63,-0.26,63,-0.93,63,-3.791,63,-3.096
64,-1.266,64,-1.262,64,-3.674,64,-2.241,64,-0.306,64,-0.829,64,-3.783,64,-2.689
65,-1.294,65,-1.276,65,-3.676,65,-2.676,65,-0.272,65,-0.892,65,-3.782,65,-3.053
66,-1.285,66,-1.279,66,-3.66,66,-3.207,66,-0.257,66,-0.834,66,-3.776,66,-3.455
67,-1.28,67,-1.278,67,-3.671,67,-2.284,67,-0.296,67,-0.662,67,-3.779,67,-2.764
68,-1.29,68,-1.28,68,-3.656,68,-2.58,68,-0.198,68,-0.64,68,-3.775,68,-2.931
69,-1.274,69,-1.258,69,-3.653,69,-3.076,69,-0.306,69,-0.629,69,-3.774,69,-3.435
70,-1.278,70,-1.284,70,-3.659,70,-2.977,70,-0.207,70,-0.575,70,-3.772,70,-3.389
71,-1.308,71,-1.273,71,-3.66,71,-3.237,71,-0.228,71,-0.649,71,-3.775,71,-3.519
72,-1.307,72,-1.266,72,-3.648,72,-3.123,72,-0.275,72,-0.579,72,-3.766,72,-3.465
73,-1.295,73,-1.294,73,-3.659,73,-2.963,73,-0.233,73,-0.407,73,-3.777,73,-3.342
74,-1.29,74,-1.293,74,-3.688,74,-2.912,74,-0.241,74,-0.431,74,-3.782,74,-3.311
75,-1.302,75,-1.304,75,-3.656,75,-2.918,75,-0.212,75,-0.508,75,-3.775,75,-3.319
76,-1.282,76,-1.288,76,-3.661,76,-2.65,76,-0.298,76,-0.405,76,-3.777,76,-3.073
77,-1.3,77,-1.319,77,-3.653,77,-3.094,77,-0.214,77,-0.454,77,-3.776,77,-3.436
78,-1.322,78,-1.265,78,-3.66,78,-3.158,78,-0.251,78,-0.363,78,-3.778,78,-3.469
79,-1.3,79,-1.263,79,-3.656,79,-2.999,79,-0.17,79,-0.314,79,-3.775,79,-3.394
80,-1.276,80,-1.301,80,-3.655,80,-3.024,80,-0.262,80,-0.379,80,-3.779,80,-3.425
81,-1.279,81,-1.272,81,-3.652,81,-2.95,81,-0.223,81,-0.282,81,-3.772,81,-3.356
82,-1.283,82,-1.285,82,-3.656,82,-3.388,82,-0.197,82,-0.294,82,-3.774,82,-3.606
83,-1.297,83,-1.313,83,-3.671,83,-3.167,83,-0.208,83,-0.348,83,-3.782,83,-3.494
84,-1.306,84,-1.269,84,-3.689,84,-2.863,84,-0.236,84,-0.323,84,-3.788,84,-3.342
85,-1.308,85,-1.298,85,-3.671,85,-3.229,85,-0.237,85,-0.287,85,-3.779,85,-3.538
86,-1.313,86,-1.309,86,-3.682,86,-3.002,86,-0.282,86,-0.293,86,-3.783,86,-3.405
87,-1.294,87,-1.287,87,-3.704,87,-3.14,87,-0.269,87,-0.231,87,-3.793,87,-3.477
88,-1.306,88,-1.305,88,-3.712,88,-3.406,88,-0.225,88,-0.224,88,-3.799,88,-3.591
89,-1.306,89,-1.303,89,-3.694,89,-3.135,89,-0.223,89,-0.264,89,-3.79,89,-3.474
90,-1.306,90,-1.31,90,-3.728,90,-2.897,90,-0.211,90,-0.26,90,-3.803,90,-3.335
91,-1.304,91,-1.289,91,-3.736,91,-3.144,91,-0.211,91,-0.259,91,-3.809,91,-3.476
92,-1.32,92,-1.315,92,-3.756,92,-2.672,92,-0.182,92,-0.139,92,-3.818,92,-3.129
93,-1.31,93,-1.31,93,-3.747,93,-3.165,93,-0.146,93,-0.215,93,-3.811,93,-3.482
94,-1.3,94,-1.309,94,-3.766,94,-3.161,94,-0.229,94,-0.258,94,-3.822,94,-3.535
95,-1.299,95,-1.285,95,-3.773,95,-3.009,95,-0.183,95,-0.228,95,-3.827,95,-3.398
96,-1.299,96,-1.301,96,-3.797,96,-3.171,96,-0.184,96,-0.169,96,-3.842,96,-3.518
97,-1.292,97,-1.31,97,-3.81,97,-3.181,97,-0.209,97,-0.206,97,-3.85,97,-3.475
98,-1.292,98,-1.32,98,-3.807,98,-3.155,98,-0.193,98,-0.228,98,-3.848,98,-3.453
99,-1.285,99,-1.309,99,-3.813,99,-3.256,99,-0.223,99,-0.202,99,-3.852,99,-3.505
