Hum SNR,score,WhiteNoise SNR,score.1,Clipping Percentage(%),score.2,Dropout Num,score.3,Hum SNR.1,score.4,WhiteNoise SNR.1,score.5,Clipping Percentage(%).1,score.6,Dropout Num.1,score.7
44,-0.67,44.0,-0.7158333333333333,44.0,-1.2233333333333334,44.0,-0.7666666666666666,44.0,-0.3016666666666667,44.0,-0.4566666666666667,44.0,-1.1708333333333334,44.0,-0.46
45,-0.6683333333333333,45.0,-0.7108333333333333,45.0,-1.23,45.0,-0.7583333333333333,45.0,-0.3016666666666667,45.0,-0.43249999999999994,45.0,-1.1824999999999999,45.0,-0.4533333333333333
46,-0.6666666666666666,46.0,-0.7016666666666667,46.0,-1.2491666666666668,46.0,-0.7733333333333333,46.0,-0.3,46.0,-0.41500000000000004,46.0,-1.2058333333333333,46.0,-0.46249999999999997
47,-0.6675,47.0,-0.7008333333333333,47.0,-1.2558333333333334,47.0,-0.7758333333333334,47.0,-0.29833333333333334,47.0,-0.4008333333333333,47.0,-1.2141666666666666,47.0,-0.47
48,-0.6666666666666666,48.0,-0.695,48.0,-1.2716666666666667,48.0,-0.8016666666666666,48.0,-0.29916666666666664,48.0,-0.3858333333333333,48.0,-1.2375,48.0,-0.4991666666666667
49,-0.6658333333333334,49.0,-0.6933333333333334,49.0,-1.2874999999999999,49.0,-0.7825000000000001,49.0,-0.29916666666666664,49.0,-0.37833333333333335,49.0,-1.25,49.0,-0.48666666666666664
50,-0.6683333333333333,50.0,-0.6866666666666666,50.0,-1.2991666666666666,50.0,-0.785,50.0,-0.2975,50.0,-0.3675,50.0,-1.2641666666666667,50.0,-0.47750000000000004
51,-0.6658333333333334,51.0,-0.6891666666666666,51.0,-1.3125,51.0,-0.8125,51.0,-0.2966666666666667,51.0,-0.36083333333333334,51.0,-1.2825,51.0,-0.5141666666666667
52,-0.6658333333333334,52.0,-0.6833333333333332,52.0,-1.3241666666666667,52.0,-0.7933333333333333,52.0,-0.29750000000000004,52.0,-0.3525,52.0,-1.29,52.0,-0.5
53,-0.6666666666666666,53.0,-0.685,53.0,-1.3366666666666667,53.0,-0.7891666666666667,53.0,-0.295,53.0,-0.35000000000000003,53.0,-1.3083333333333333,53.0,-0.49
54,-0.6658333333333334,54.0,-0.6783333333333333,54.0,-1.3441666666666665,54.0,-0.7875,54.0,-0.29333333333333333,54.0,-0.3433333333333333,54.0,-1.3175000000000001,54.0,-0.4908333333333333
55,-0.6658333333333334,55.0,-0.6791666666666667,55.0,-1.3550000000000002,55.0,-0.7925,55.0,-0.29333333333333333,55.0,-0.33749999999999997,55.0,-1.3325,55.0,-0.5075
56,-0.6641666666666667,56.0,-0.6766666666666667,56.0,-1.365,56.0,-0.8008333333333333,56.0,-0.29250000000000004,56.0,-0.3358333333333334,56.0,-1.3483333333333334,56.0,-0.5033333333333333
57,-0.665,57.0,-0.6741666666666667,57.0,-1.3733333333333333,57.0,-0.7866666666666666,57.0,-0.29250000000000004,57.0,-0.33,57.0,-1.3641666666666667,57.0,-0.48583333333333334
58,-0.6658333333333334,58.0,-0.6716666666666667,58.0,-1.3883333333333334,58.0,-0.7999999999999999,58.0,-0.29250000000000004,58.0,-0.325,58.0,-1.3775000000000002,58.0,-0.5083333333333333
59,-0.6658333333333334,59.0,-0.6708333333333334,59.0,-1.3991666666666667,59.0,-0.7975,59.0,-0.2916666666666667,59.0,-0.32666666666666666,59.0,-1.3950000000000002,59.0,-0.5033333333333333
60,-0.665,60.0,-0.6683333333333333,60.0,-1.4183333333333332,60.0,-0.8358333333333333,60.0,-0.29083333333333333,60.0,-0.315,60.0,-1.4116666666666668,60.0,-0.5425
61,-0.665,61.0,-0.6691666666666666,61.0,-1.43,61.0,-0.7991666666666667,61.0,-0.2891666666666667,61.0,-0.31583333333333335,61.0,-1.4258333333333333,61.0,-0.5158333333333334
62,-0.6641666666666667,62.0,-0.6658333333333334,62.0,-1.4375,62.0,-0.8166666666666668,62.0,-0.29,62.0,-0.31083333333333335,62.0,-1.4383333333333335,62.0,-0.5308333333333334
63,-0.6641666666666667,63.0,-0.6641666666666667,63.0,-1.4508333333333334,63.0,-0.8208333333333333,63.0,-0.29083333333333333,63.0,-0.3075,63.0,-1.455,63.0,-0.535
64,-0.665,64.0,-0.665,64.0,-1.4675,64.0,-0.8183333333333334,64.0,-0.29,64.0,-0.30416666666666664,64.0,-1.4733333333333334,64.0,-0.5316666666666666
