Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score
50,-1.3284,50,-1.3667,50,-3.12,50,-2.0648,50,-0.44661,50,-0.6928,50,-3.114,50,-1.33
51,-1.2334,51,-1.2398,51,-3.121,51,-1.955,51,-0.45329,51,-0.6905,51,-3.0883,51,-1.3052
52,-1.1826,52,-1.1659,52,-3.1353,52,-2.0134,52,-0.37112,52,-0.67006,52,-3.1261,52,-1.3458
53,-1.2861,53,-1.2942,53,-3.1349,53,-1.7703,53,-0.44925,53,-0.75885,53,-3.1057,53,-1.4185
54,-1.2377,54,-1.2933,54,-3.1604,54,-1.8996,54,-0.33842,54,-0.56794,54,-3.1339,54,-1.2064
55,-1.2413,55,-1.2385,55,-3.1492,55,-2.0137,55,-0.37613,55,-0.63661,55,-3.0975,55,-1.5597
56,-1.1554,56,-1.2315,56,-3.1442,56,-1.9107,56,-0.33587,56,-0.52481,56,-3.1121,56,-1.314
57,-1.2366,57,-1.2728,57,-3.1441,57,-1.7501,57,-0.36453,57,-0.61075,57,-3.1285,57,-1.2206
58,-1.2799,58,-1.3722,58,-3.1595,58,-1.9259,58,-0.35013,58,-0.52555,58,-3.1361,58,-1.5281
59,-1.3186,59,-1.3836,59,-3.1548,59,-1.8764,59,-0.30437,59,-0.56606,59,-3.1313,59,-1.1437
60,-1.2966,60,-1.1134,60,-3.1674,60,-2.3948,60,-0.29387,60,-0.56803,60,-3.1493,60,-1.6574
61,-1.2909,61,-1.2837,61,-3.1833,61,-1.7452,61,-0.30169,61,-0.56335,61,-3.1644,61,-1.1568
62,-1.2315,62,-1.2533,62,-3.1829,62,-1.8605,62,-0.33951,62,-0.50825,62,-3.1683,62,-1.2383
63,-1.2847,63,-1.1602,63,-3.1759,63,-1.7821,63,-0.28889,63,-0.42791,63,-3.1571,63,-1.2781
64,-1.2969,64,-1.2626,64,-3.2011,64,-2.0248,64,-0.2787,64,-0.51544,64,-3.1766,64,-1.6441
65,-1.261,65,-1.2191,65,-3.1995,65,-2.042,65,-0.31599,65,-0.41514,65,-3.1847,65,-1.4062
66,-1.2427,66,-1.257,66,-3.2064,66,-2.237,66,-0.33282,66,-0.37558,66,-3.1844,66,-1.8799
67,-1.2429,67,-1.2602,67,-3.1937,67,-2.3667,67,-0.29717,67,-0.4306,67,-3.1812,67,-1.7539
68,-1.1651,68,-1.2441,68,-3.2049,68,-1.6576,68,-0.31072,68,-0.36954,68,-3.2031,68,-1.1398
69,-1.2398,69,-1.198,69,-3.2239,69,-1.8851,69,-0.2766,69,-0.36564,69,-3.2107,69,-1.3336
70,-1.1481,70,-1.2346,70,-3.2114,70,-2.2621,70,-0.25072,70,-0.35866,70,-3.2015,70,-1.5563
71,-1.209,71,-1.258,71,-3.2284,71,-2.1727,71,-0.24073,71,-0.3446,71,-3.2165,71,-1.7378
72,-1.25,72,-1.2215,72,-3.2161,72,-1.943,72,-0.2322,72,-0.34355,72,-3.2092,72,-1.4657
73,-1.2283,73,-1.2427,73,-3.2279,73,-2.3551,73,-0.21757,73,-0.33189,73,-3.2144,73,-1.7357
74,-1.2031,74,-1.1854,74,-3.2212,74,-1.9129,74,-0.219,74,-0.31187,74,-3.2029,74,-1.6391
75,-1.1893,75,-1.2376,75,-3.2192,75,-1.989,75,-0.24644,75,-0.30085,75,-3.2073,75,-1.4436
76,-1.2452,76,-1.2196,76,-3.2329,76,-2.0788,76,-0.23624,76,-0.25512,76,-3.2131,76,-1.4671
77,-1.2363,77,-1.2623,77,-3.231,77,-1.883,77,-0.22055,77,-0.27266,77,-3.2204,77,-1.4247
78,-1.2493,78,-1.2065,78,-3.2393,78,-2.0778,78,-0.21339,78,-0.26579,78,-3.2387,78,-1.6253
79,-1.2448,79,-1.1622,79,-3.2514,79,-2.4244,79,-0.18885,79,-0.28684,79,-3.2408,79,-2.0419
