Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
57,-1.706,57,-1.722,57,-1.095,57,-2.334,57,0.003,57,-0.548,57,-2.007,57,-0.464
58,-1.707,58,-1.748,58,-1.021,58,-1.259,58,0.011,58,-0.516,58,-1.913,58,-0.297
59,-1.716,59,-1.748,59,-0.98,59,-1.649,59,0.02,59,-0.507,59,-1.865,59,-0.107
60,-1.71,60,-1.705,60,-0.934,60,-1.477,60,0.021,60,-0.47,60,-1.817,60,-0.238
61,-1.702,61,-1.697,61,-0.896,61,-1.459,61,0.032,61,-0.359,61,-1.754,61,-0.214
62,-1.703,62,-1.771,62,-0.778,62,-2.302,62,0.023,62,-0.308,62,-1.57,62,-0.665
63,-1.706,63,-1.703,63,-0.773,63,-1.574,63,0.033,63,-0.211,63,-1.569,63,-0.432
64,-1.705,64,-1.691,64,-0.73,64,-1.302,64,0.03,64,-0.223,64,-1.502,64,-0.282
65,-1.703,65,-1.729,65,-0.676,65,-1.158,65,0.048,65,-0.227,65,-1.414,65,-0.111
66,-1.701,66,-1.712,66,-0.682,66,-1.565,66,0.039,66,-0.115,66,-1.409,66,-0.323
67,-1.698,67,-1.702,67,-0.584,67,-1.704,67,0.049,67,-0.091,67,-1.225,67,-0.642
68,-1.695,68,-1.708,68,-0.583,68,-1.398,68,0.086,68,-0.065,68,-1.235,68,-0.244
69,-1.717,69,-1.708,69,-0.581,69,-1.394,69,0.081,69,-0.06,69,-1.238,69,-0.397
70,-1.696,70,-1.699,70,-0.527,70,-1.402,70,0.055,70,-0.019,70,-1.137,70,-0.388
71,-1.706,71,-1.719,71,-0.478,71,-1.247,71,0.094,71,-0.023,71,-1.035,71,-0.212
72,-1.712,72,-1.715,72,-0.462,72,-1.601,72,0.11,72,-0.023,72,-0.992,72,-0.259
73,-1.707,73,-1.698,73,-0.455,73,-1.661,73,0.09,73,-0.009,73,-0.987,73,-0.665
74,-1.702,74,-1.708,74,-0.45,74,-1.836,74,0.097,74,-0.0,74,-0.973,74,-0.633
75,-1.701,75,-1.709,75,-0.409,75,-1.362,75,0.117,75,0.022,75,-0.872,75,-0.312
76,-1.703,76,-1.695,76,-0.386,76,-2.65,76,0.1,76,0.044,76,-0.827,76,-1.165
77,-1.707,77,-1.7,77,-0.406,77,-1.553,77,0.089,77,0.016,77,-0.876,77,-0.461
78,-1.705,78,-1.697,78,-0.343,78,-1.351,78,0.11,78,0.061,78,-0.719,78,-0.469
79,-1.709,79,-1.716,79,-0.335,79,-1.421,79,0.129,79,0.049,79,-0.681,79,-0.459
80,-1.708,80,-1.699,80,-0.306,80,-1.262,80,0.153,80,0.045,80,-0.618,80,-0.301
81,-1.713,81,-1.71,81,-0.28,81,-1.444,81,0.106,81,0.078,81,-0.55,81,-0.624
82,-1.714,82,-1.711,82,-0.289,82,-1.481,82,0.121,82,0.077,82,-0.579,82,-0.48
83,-1.709,83,-1.699,83,-0.258,83,-1.582,83,0.117,83,0.113,83,-0.485,83,-0.943
84,-1.701,84,-1.707,84,-0.246,84,-1.669,84,0.113,84,0.092,84,-0.461,84,-0.76
85,-1.701,85,-1.696,85,-0.241,85,-1.311,85,0.108,85,0.136,85,-0.448,85,-0.4
86,-1.698,86,-1.704,86,-0.227,86,-1.513,86,0.123,86,0.124,86,-0.407,86,-0.623
87,-1.699,87,-1.705,87,-0.209,87,-1.772,87,0.136,87,0.118,87,-0.354,87,-0.795
88,-1.698,88,-1.704,88,-0.21,88,-1.535,88,0.136,88,0.129,88,-0.356,88,-1.082
89,-1.701,89,-1.703,89,-0.202,89,-1.794,89,0.142,89,0.134,89,-0.331,89,-1.252
90,-1.703,90,-1.706,90,-0.194,90,-1.643,90,0.144,90,0.142,90,-0.308,90,-0.989
91,-1.706,91,-1.705,91,-0.187,91,-1.839,91,0.145,91,0.157,91,-0.287,91,-0.723
92,-1.701,92,-1.704,92,-0.178,92,-1.843,92,0.158,92,0.144,92,-0.262,92,-1.313
93,-1.698,93,-1.717,93,-0.171,93,-1.679,93,0.154,93,0.154,93,-0.239,93,-1.086
94,-1.709,94,-1.708,94,-0.169,94,-1.505,94,0.157,94,0.162,94,-0.234,94,-0.573
95,-1.713,95,-1.701,95,-0.166,95,-1.936,95,0.148,95,0.168,95,-0.224,95,-1.483
96,-1.709,96,-1.712,96,-0.163,96,-1.587,96,0.154,96,0.183,96,-0.214,96,-0.968
97,-1.704,97,-1.706,97,-0.161,97,-1.805,97,0.151,97,0.17,97,-0.207,97,-0.991
98,-1.697,98,-1.705,98,-0.157,98,-1.569,98,0.173,98,0.178,98,-0.195,98,-0.8
99,-1.707,99,-1.705,99,-0.155,99,-1.467,99,0.177,99,0.175,99,-0.185,99,-0.921
