Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.63,56,-0.63,56,-1.28,56,-0.73,56,-0.29,56,-0.33,56,-1.27,56,-0.47
57,-0.63,57,-0.63,57,-1.3,57,-0.68,57,-0.3,57,-0.33,57,-1.29,57,-0.39
58,-0.64,58,-0.63,58,-1.31,58,-0.75,58,-0.29,58,-0.32,58,-1.3,58,-0.52
59,-0.64,59,-0.64,59,-1.33,59,-0.76,59,-0.29,59,-0.33,59,-1.34,59,-0.5
60,-0.64,60,-0.63,60,-1.34,60,-0.75,60,-0.3,60,-0.32,60,-1.34,60,-0.53
61,-0.64,61,-0.63,61,-1.35,61,-0.76,61,-0.29,61,-0.31,61,-1.36,61,-0.51
62,-0.63,62,-0.63,62,-1.36,62,-0.77,62,-0.29,62,-0.31,62,-1.36,62,-0.52
63,-0.63,63,-0.62,63,-1.38,63,-0.77,63,-0.29,63,-0.31,63,-1.37,63,-0.52
64,-0.63,64,-0.63,64,-1.41,64,-0.74,64,-0.29,64,-0.31,64,-1.43,64,-0.48
65,-0.63,65,-0.63,65,-1.4,65,-0.74,65,-0.29,65,-0.31,65,-1.44,65,-0.5
66,-0.63,66,-0.63,66,-1.42,66,-0.75,66,-0.29,66,-0.3,66,-1.42,66,-0.55
67,-0.64,67,-0.63,67,-1.44,67,-0.77,67,-0.29,67,-0.3,67,-1.47,67,-0.51
68,-0.63,68,-0.63,68,-1.47,68,-0.73,68,-0.29,68,-0.3,68,-1.5,68,-0.48
69,-0.63,69,-0.63,69,-1.49,69,-0.75,69,-0.28,69,-0.3,69,-1.53,69,-0.48
70,-0.62,70,-0.63,70,-1.51,70,-0.8,70,-0.29,70,-0.29,70,-1.55,70,-0.59
71,-0.63,71,-0.63,71,-1.52,71,-0.7,71,-0.28,71,-0.29,71,-1.58,71,-0.49
72,-0.63,72,-0.63,72,-1.53,72,-0.72,72,-0.29,72,-0.29,72,-1.59,72,-0.47
73,-0.63,73,-0.63,73,-1.53,73,-0.78,73,-0.28,73,-0.29,73,-1.6,73,-0.55
74,-0.63,74,-0.63,74,-1.54,74,-0.8,74,-0.28,74,-0.29,74,-1.61,74,-0.57
75,-0.62,75,-0.64,75,-1.56,75,-0.75,75,-0.29,75,-0.29,75,-1.63,75,-0.53
76,-0.63,76,-0.62,76,-1.59,76,-0.71,76,-0.29,76,-0.29,76,-1.66,76,-0.44
77,-0.63,77,-0.63,77,-1.64,77,-0.73,77,-0.29,77,-0.28,77,-1.7,77,-0.51
78,-0.64,78,-0.63,78,-1.66,78,-0.75,78,-0.29,78,-0.28,78,-1.74,78,-0.5
79,-0.62,79,-0.63,79,-1.69,79,-0.76,79,-0.28,79,-0.28,79,-1.77,79,-0.55
80,-0.63,80,-0.62,80,-1.7,80,-0.74,80,-0.28,80,-0.29,80,-1.79,80,-0.52
81,-0.63,81,-0.63,81,-1.72,81,-0.82,81,-0.29,81,-0.29,81,-1.8,81,-0.58
82,-0.63,82,-0.63,82,-1.73,82,-0.77,82,-0.29,82,-0.28,82,-1.82,82,-0.53
83,-0.63,83,-0.63,83,-1.75,83,-0.8,83,-0.28,83,-0.28,83,-1.85,83,-0.59
84,-0.62,84,-0.63,84,-1.79,84,-0.82,84,-0.28,84,-0.29,84,-1.87,84,-0.58
85,-0.63,85,-0.63,85,-1.79,85,-0.71,85,-0.29,85,-0.28,85,-1.89,85,-0.49
86,-0.63,86,-0.63,86,-1.83,86,-0.79,86,-0.29,86,-0.28,86,-1.94,86,-0.56
87,-0.63,87,-0.63,87,-1.85,87,-0.78,87,-0.28,87,-0.28,87,-1.96,87,-0.57
88,-0.63,88,-0.63,88,-1.89,88,-0.75,88,-0.28,88,-0.28,88,-1.98,88,-0.58
89,-0.63,89,-0.63,89,-1.9,89,-0.81,89,-0.28,89,-0.28,89,-2.0,89,-0.58
90,-0.63,90,-0.62,90,-1.92,90,-0.77,90,-0.29,90,-0.29,90,-2.02,90,-0.54
91,-0.63,91,-0.63,91,-1.96,91,-0.77,91,-0.29,91,-0.28,91,-2.06,91,-0.51
92,-0.63,92,-0.63,92,-1.99,92,-0.82,92,-0.28,92,-0.28,92,-2.07,92,-0.62
93,-0.63,93,-0.63,93,-2.05,93,-0.85,93,-0.28,93,-0.28,93,-2.14,93,-0.65
94,-0.63,94,-0.62,94,-2.08,94,-0.75,94,-0.28,94,-0.28,94,-2.18,94,-0.49
95,-0.63,95,-0.62,95,-2.07,95,-0.88,95,-0.28,95,-0.28,95,-2.17,95,-0.67
96,-0.63,96,-0.63,96,-2.09,96,-0.76,96,-0.28,96,-0.28,96,-2.19,96,-0.56
97,-0.62,97,-0.62,97,-2.14,97,-0.79,97,-0.28,97,-0.28,97,-2.24,97,-0.54
98,-0.62,98,-0.63,98,-2.19,98,-0.79,98,-0.28,98,-0.28,98,-2.26,98,-0.59
99,-0.63,99,-0.63,99,-2.27,99,-0.77,99,-0.28,99,-0.28,99,-2.29,99,-0.58
