Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.65,56,-0.64,56,-1.23,56,-0.79,56,-0.28,56,-0.31,56,-1.45,56,-0.52
57,-0.65,57,-0.64,57,-1.21,57,-0.77,57,-0.28,57,-0.31,57,-1.44,57,-0.49
58,-0.64,58,-0.64,58,-1.22,58,-0.77,58,-0.28,58,-0.31,58,-1.45,58,-0.49
59,-0.64,59,-0.63,59,-1.22,59,-0.72,59,-0.28,59,-0.31,59,-1.44,59,-0.46
60,-0.64,60,-0.65,60,-1.26,60,-0.74,60,-0.28,60,-0.3,60,-1.49,60,-0.47
61,-0.64,61,-0.64,61,-1.28,61,-0.71,61,-0.28,61,-0.29,61,-1.51,61,-0.45
62,-0.65,62,-0.64,62,-1.28,62,-0.75,62,-0.28,62,-0.3,62,-1.52,62,-0.5
63,-0.64,63,-0.64,63,-1.27,63,-0.78,63,-0.28,63,-0.29,63,-1.52,63,-0.52
64,-0.64,64,-0.64,64,-1.3,64,-0.74,64,-0.28,64,-0.3,64,-1.53,64,-0.49
65,-0.64,65,-0.64,65,-1.31,65,-0.78,65,-0.28,65,-0.29,65,-1.56,65,-0.54
66,-0.64,66,-0.65,66,-1.33,66,-0.71,66,-0.28,66,-0.29,66,-1.57,66,-0.47
67,-0.64,67,-0.64,67,-1.37,67,-0.77,67,-0.28,67,-0.3,67,-1.6,67,-0.46
68,-0.64,68,-0.64,68,-1.37,68,-0.76,68,-0.28,68,-0.29,68,-1.59,68,-0.5
69,-0.64,69,-0.64,69,-1.39,69,-0.71,69,-0.28,69,-0.29,69,-1.62,69,-0.41
70,-0.64,70,-0.64,70,-1.4,70,-0.78,70,-0.28,70,-0.29,70,-1.64,70,-0.52
71,-0.64,71,-0.64,71,-1.41,71,-0.81,71,-0.28,71,-0.29,71,-1.66,71,-0.55
72,-0.64,72,-0.64,72,-1.44,72,-0.79,72,-0.28,72,-0.29,72,-1.7,72,-0.52
