Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.52,56,-0.52,56,-1.32,56,-0.81,56,-0.28,56,-0.31,56,-1.47,56,-0.66
57,-0.52,57,-0.52,57,-1.34,57,-0.76,57,-0.28,57,-0.3,57,-1.49,57,-0.62
58,-0.52,58,-0.51,58,-1.35,58,-0.79,58,-0.28,58,-0.3,58,-1.51,58,-0.67
59,-0.52,59,-0.51,59,-1.36,59,-0.85,59,-0.28,59,-0.3,59,-1.54,59,-0.71
60,-0.52,60,-0.51,60,-1.4,60,-0.91,60,-0.28,60,-0.29,60,-1.57,60,-0.78
61,-0.52,61,-0.51,61,-1.4,61,-0.86,61,-0.28,61,-0.29,61,-1.55,61,-0.74
62,-0.52,62,-0.51,62,-1.41,62,-0.85,62,-0.28,62,-0.29,62,-1.57,62,-0.76
63,-0.52,63,-0.52,63,-1.46,63,-0.81,63,-0.28,63,-0.29,63,-1.62,63,-0.71
64,-0.52,64,-0.52,64,-1.45,64,-0.87,64,-0.28,64,-0.29,64,-1.6,64,-0.78
65,-0.52,65,-0.52,65,-1.46,65,-0.83,65,-0.28,65,-0.29,65,-1.62,65,-0.77
66,-0.52,66,-0.52,66,-1.5,66,-0.91,66,-0.28,66,-0.28,66,-1.67,66,-0.8
67,-0.52,67,-0.52,67,-1.52,67,-0.88,67,-0.27,67,-0.29,67,-1.68,67,-0.78
68,-0.52,68,-0.51,68,-1.54,68,-0.86,68,-0.28,68,-0.29,68,-1.7,68,-0.76
69,-0.52,69,-0.52,69,-1.57,69,-0.86,69,-0.27,69,-0.28,69,-1.73,69,-0.77
70,-0.52,70,-0.52,70,-1.57,70,-0.86,70,-0.28,70,-0.28,70,-1.74,70,-0.77
71,-0.52,71,-0.52,71,-1.6,71,-0.82,71,-0.27,71,-0.28,71,-1.78,71,-0.73
72,-0.52,72,-0.52,72,-1.66,72,-0.91,72,-0.27,72,-0.28,72,-1.82,72,-0.78
73,-0.52,73,-0.52,73,-1.68,73,-0.9,73,-0.28,73,-0.28,73,-1.84,73,-0.79
74,-0.52,74,-0.51,74,-1.72,74,-0.91,74,-0.27,74,-0.28,74,-1.88,74,-0.84
75,-0.52,75,-0.52,75,-1.74,75,-0.92,75,-0.28,75,-0.28,75,-1.9,75,-0.82
76,-0.52,76,-0.52,76,-1.75,76,-0.9,76,-0.27,76,-0.28,76,-1.92,76,-0.79
77,-0.52,77,-0.51,77,-1.74,77,-0.89,77,-0.28,77,-0.28,77,-1.92,77,-0.8
78,-0.52,78,-0.52,78,-1.79,78,-0.88,78,-0.28,78,-0.27,78,-1.96,78,-0.82
79,-0.52,79,-0.52,79,-1.84,79,-0.9,79,-0.27,79,-0.27,79,-2.01,79,-0.82
80,-0.52,80,-0.52,80,-1.85,80,-0.83,80,-0.27,80,-0.28,80,-2.01,80,-0.77
81,-0.52,81,-0.52,81,-1.9,81,-0.89,81,-0.28,81,-0.28,81,-2.06,81,-0.81
82,-0.52,82,-0.52,82,-1.94,82,-0.88,82,-0.27,82,-0.28,82,-2.1,82,-0.79
83,-0.52,83,-0.52,83,-1.99,83,-0.88,83,-0.28,83,-0.28,83,-2.15,83,-0.78
84,-0.52,84,-0.52,84,-2.03,84,-0.88,84,-0.28,84,-0.27,84,-2.19,84,-0.78
85,-0.52,85,-0.52,85,-2.07,85,-0.9,85,-0.28,85,-0.27,85,-2.22,85,-0.8
86,-0.52,86,-0.52,86,-2.11,86,-0.93,86,-0.28,86,-0.28,86,-2.26,86,-0.86
87,-0.52,87,-0.51,87,-2.14,87,-0.94,87,-0.28,87,-0.27,87,-2.28,87,-0.83
88,-0.52,88,-0.51,88,-2.17,88,-0.95,88,-0.28,88,-0.27,88,-2.31,88,-0.88
89,-0.52,89,-0.52,89,-2.2,89,-0.89,89,-0.28,89,-0.27,89,-2.34,89,-0.79
90,-0.52,90,-0.51,90,-2.25,90,-0.85,90,-0.27,90,-0.27,90,-2.39,90,-0.8
91,-0.52,91,-0.52,91,-2.3,91,-0.97,91,-0.27,91,-0.27,91,-2.43,91,-0.89
92,-0.52,92,-0.52,92,-2.33,92,-0.85,92,-0.27,92,-0.27,92,-2.46,92,-0.76
93,-0.52,93,-0.52,93,-2.38,93,-0.87,93,-0.27,93,-0.28,93,-2.51,93,-0.8
94,-0.52,94,-0.51,94,-2.44,94,-0.94,94,-0.27,94,-0.27,94,-2.56,94,-0.86
95,-0.52,95,-0.52,95,-2.49,95,-0.98,95,-0.27,95,-0.27,95,-2.6,95,-0.9
96,-0.51,96,-0.52,96,-2.55,96,-0.97,96,-0.27,96,-0.27,96,-2.65,96,-0.9
97,-0.52,97,-0.52,97,-2.56,97,-0.92,97,-0.27,97,-0.27,97,-2.66,97,-0.9
98,-0.52,98,-0.52,98,-2.64,98,-0.92,98,-0.27,98,-0.27,98,-2.73,98,-0.89
99,-0.52,99,-0.52,99,-2.65,99,-0.9,99,-0.27,99,-0.27,99,-2.74,99,-0.83
