Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score
50,-1.9382,50,-1.9105,50,-3.2231,50,-2.3229,50,-0.93492,50,-1.761,50,-3.2284,50,-2.1111
51,-1.9404,51,-2.0374,51,-3.2198,51,-2.5397,51,-0.80661,51,-1.6566,51,-3.2377,51,-2.4314
52,-1.9219,52,-2.0174,52,-3.2198,52,-2.4261,52,-0.94185,52,-1.6193,52,-3.2509,52,-2.3763
53,-1.8718,53,-1.9226,53,-3.2365,53,-2.2898,53,-0.74733,53,-1.6188,53,-3.2499,53,-2.1448
54,-1.9379,54,-1.8753,54,-3.2425,54,-2.1475,54,-0.81625,54,-1.6667,54,-3.2595,54,-1.6637
55,-1.9636,55,-1.9897,55,-3.244,55,-2.4962,55,-0.79328,55,-1.4935,55,-3.2548,55,-2.4486
56,-1.9288,56,-1.8061,56,-3.2412,56,-2.3769,56,-0.7069,56,-1.5525,56,-3.2549,56,-2.1576
57,-1.9406,57,-1.9309,57,-3.2603,57,-2.5466,57,-0.78265,57,-1.311,57,-3.2625,57,-2.3477
58,-1.917,58,-2.0976,58,-3.2579,58,-2.3538,58,-0.65792,58,-1.4328,58,-3.2631,58,-2.374
59,-1.9754,59,-1.92,59,-3.2611,59,-2.3034,59,-0.81007,59,-1.1497,59,-3.2701,59,-2.1055
60,-1.9938,60,-2.0015,60,-3.2671,60,-2.3415,60,-0.6889,60,-1.1149,60,-3.2752,60,-2.082
61,-1.9181,61,-1.9957,61,-3.2667,61,-2.3572,61,-0.62648,61,-1.2606,61,-3.2796,61,-2.2288
62,-1.9892,62,-1.9979,62,-3.2577,62,-2.4735,62,-0.57408,62,-1.0264,62,-3.2805,62,-2.186
63,-1.9778,63,-1.7897,63,-3.268,63,-2.5224,63,-0.62951,63,-1.1889,63,-3.281,63,-2.4754
64,-1.9829,64,-2.0119,64,-3.2657,64,-2.4619,64,-0.61985,64,-1.0939,64,-3.2777,64,-2.4361
65,-1.9925,65,-2.0042,65,-3.277,65,-2.819,65,-0.63574,65,-1.1393,65,-3.2815,65,-2.7382
66,-1.9896,66,-1.8978,66,-3.2678,66,-2.6454,66,-0.70093,66,-1.0312,66,-3.2797,66,-2.4865
67,-1.9762,67,-1.9452,67,-3.2783,67,-2.5568,67,-0.66076,67,-1.1208,67,-3.2748,67,-2.3921
68,-2.036,68,-1.9437,68,-3.2781,68,-2.5237,68,-0.68994,68,-1.0655,68,-3.285,68,-2.381
69,-1.9209,69,-1.9778,69,-3.2665,69,-2.5535,69,-0.60488,69,-0.85441,69,-3.2753,69,-2.579
70,-1.9137,70,-1.9441,70,-3.2747,70,-2.7342,70,-0.72392,70,-1.0173,70,-3.282,70,-2.5665
71,-1.9852,71,-1.9469,71,-3.281,71,-2.7054,71,-0.55799,71,-0.79963,71,-3.294,71,-2.7208
72,-1.943,72,-1.9755,72,-3.2857,72,-2.5779,72,-0.64498,72,-0.99044,72,-3.2966,72,-2.5539
73,-1.9722,73,-1.9646,73,-3.2986,73,-2.6784,73,-0.62706,73,-0.93161,73,-3.296,73,-2.4976
74,-1.9859,74,-1.9355,74,-3.297,74,-2.7377,74,-0.61607,74,-0.82651,74,-3.2955,74,-2.7649
75,-1.9624,75,-1.845,75,-3.2984,75,-2.6255,75,-0.59226,75,-1.0409,75,-3.3021,75,-2.4949
76,-1.9627,76,-1.9233,76,-3.2958,76,-2.7645,76,-0.55103,76,-0.71697,76,-3.296,76,-2.7164
77,-1.9881,77,-1.9917,77,-3.2991,77,-2.7072,77,-0.60485,77,-0.8131,77,-3.3086,77,-2.6572
78,-1.9722,78,-1.9605,78,-3.3062,78,-2.5777,78,-0.63077,78,-0.79803,78,-3.3112,78,-2.3635
79,-1.9805,79,-2.0209,79,-3.3079,79,-2.4764,79,-0.62472,79,-0.53745,79,-3.3067,79,-2.4864
80,-1.967,80,-1.916,80,-3.3069,80,-2.6514,80,-0.58513,80,-0.66713,80,-3.3061,80,-2.6504
81,-1.9267,81,-1.9813,81,-3.3084,81,-2.7667,81,-0.46933,81,-0.79788,81,-3.3048,81,-2.6913
82,-1.9513,82,-1.9664,82,-3.3099,82,-2.5764,82,-0.61434,82,-0.79842,82,-3.3127,82,-2.4588
83,-1.9037,83,-1.9308,83,-3.3176,83,-2.5471,83,-0.53361,83,-0.64805,83,-3.3049,83,-2.4614
84,-1.9811,84,-1.9897,84,-3.3182,84,-2.632,84,-0.62683,84,-0.72307,84,-3.3132,84,-2.6527
85,-1.922,85,-1.9642,85,-3.3186,85,-2.6274,85,-0.51739,85,-0.62988,85,-3.3182,85,-2.4846
86,-1.9861,86,-1.9333,86,-3.3205,86,-2.3523,86,-0.6584,86,-0.59263,86,-3.3175,86,-2.3211
87,-1.9518,87,-1.9719,87,-3.3132,87,-2.4836,87,-0.58354,87,-0.53169,87,-3.3111,87,-2.3455
88,-1.9231,88,-2.0238,88,-3.3168,88,-2.5592,88,-0.47307,88,-0.56771,88,-3.3175,88,-2.4259
89,-1.9562,89,-1.9365,89,-3.3094,89,-2.8397,89,-0.61835,89,-0.49334,89,-3.3191,89,-2.7733
90,-1.9512,90,-1.9959,90,-3.3164,90,-2.5318,90,-0.61983,90,-0.52411,90,-3.3189,90,-2.4698
91,-1.9812,91,-1.9866,91,-3.3117,91,-2.5713,91,-0.50946,91,-0.66931,91,-3.3178,91,-2.5513
92,-1.9693,92,-1.9542,92,-3.313,92,-2.7013,92,-0.60684,92,-0.46858,92,-3.312,92,-2.6855
93,-1.951,93,-1.9617,93,-3.3325,93,-2.5451,93,-0.47795,93,-0.41089,93,-3.3236,93,-2.4929
94,-1.9687,94,-1.9701,94,-3.3351,94,-2.6299,94,-0.5126,94,-0.37396,94,-3.3211,94,-2.635
95,-1.9676,95,-1.9691,95,-3.325,95,-2.5929,95,-0.50223,95,-0.50393,95,-3.3324,95,-2.6045
96,-1.9782,96,-1.9672,96,-3.3289,96,-2.6849,96,-0.60029,96,-0.58577,96,-3.3294,96,-2.6072
97,-1.9805,97,-1.9498,97,-3.3304,97,-2.7198,97,-0.62599,97,-0.4755,97,-3.3306,97,-2.5879
98,-1.9507,98,-1.9769,98,-3.324,98,-2.6579,98,-0.62662,98,-0.42861,98,-3.3285,98,-2.617
99,-1.9888,99,-1.9684,99,-3.3311,99,-2.5811,99,-0.62719,99,-0.44404,99,-3.338,99,-2.5964
