Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.52,56,-0.52,56,-1.32,56,-0.85,56,-0.28,56,-0.31,56,-1.47,56,-0.71
57,-0.52,57,-0.52,57,-1.34,57,-0.9,57,-0.28,57,-0.3,57,-1.49,57,-0.76
58,-0.52,58,-0.5,58,-1.35,58,-0.77,58,-0.28,58,-0.31,58,-1.51,58,-0.65
59,-0.52,59,-0.51,59,-1.36,59,-0.8,59,-0.28,59,-0.3,59,-1.54,59,-0.71
60,-0.52,60,-0.51,60,-1.4,60,-0.72,60,-0.28,60,-0.29,60,-1.57,60,-0.6
61,-0.52,61,-0.51,61,-1.4,61,-0.81,61,-0.28,61,-0.29,61,-1.55,61,-0.69
62,-0.52,62,-0.51,62,-1.41,62,-0.81,62,-0.28,62,-0.29,62,-1.57,62,-0.7
63,-0.52,63,-0.51,63,-1.46,63,-0.78,63,-0.28,63,-0.29,63,-1.62,63,-0.71
64,-0.52,64,-0.52,64,-1.45,64,-0.83,64,-0.28,64,-0.29,64,-1.6,64,-0.73
65,-0.52,65,-0.52,65,-1.46,65,-0.86,65,-0.28,65,-0.29,65,-1.62,65,-0.76
66,-0.52,66,-0.51,66,-1.5,66,-0.79,66,-0.28,66,-0.28,66,-1.67,66,-0.7
67,-0.52,67,-0.51,67,-1.52,67,-0.81,67,-0.27,67,-0.28,67,-1.68,67,-0.69
68,-0.52,68,-0.52,68,-1.54,68,-0.85,68,-0.28,68,-0.28,68,-1.7,68,-0.74
69,-0.52,69,-0.52,69,-1.57,69,-0.87,69,-0.27,69,-0.28,69,-1.73,69,-0.77
70,-0.52,70,-0.52,70,-1.57,70,-0.88,70,-0.28,70,-0.28,70,-1.74,70,-0.76
71,-0.52,71,-0.52,71,-1.6,71,-0.87,71,-0.27,71,-0.28,71,-1.78,71,-0.8
72,-0.52,72,-0.51,72,-1.66,72,-0.89,72,-0.27,72,-0.28,72,-1.82,72,-0.82
73,-0.52,73,-0.52,73,-1.68,73,-0.8,73,-0.28,73,-0.28,73,-1.84,73,-0.7
74,-0.52,74,-0.52,74,-1.72,74,-0.89,74,-0.27,74,-0.28,74,-1.88,74,-0.82
75,-0.52,75,-0.52,75,-1.74,75,-0.79,75,-0.28,75,-0.28,75,-1.9,75,-0.68
76,-0.52,76,-0.52,76,-1.75,76,-0.84,76,-0.27,76,-0.28,76,-1.92,76,-0.74
77,-0.52,77,-0.52,77,-1.74,77,-0.89,77,-0.28,77,-0.28,77,-1.92,77,-0.84
78,-0.52,78,-0.52,78,-1.79,78,-0.83,78,-0.28,78,-0.28,78,-1.96,78,-0.75
79,-0.52,79,-0.52,79,-1.84,79,-1.0,79,-0.27,79,-0.27,79,-2.01,79,-0.91
80,-0.52,80,-0.52,80,-1.85,80,-0.83,80,-0.27,80,-0.28,80,-2.01,80,-0.74
81,-0.52,81,-0.52,81,-1.9,81,-0.86,81,-0.28,81,-0.27,81,-2.06,81,-0.79
82,-0.52,82,-0.52,82,-1.94,82,-0.96,82,-0.27,82,-0.28,82,-2.1,82,-0.85
83,-0.52,83,-0.52,83,-1.99,83,-0.81,83,-0.28,83,-0.27,83,-2.15,83,-0.74
84,-0.52,84,-0.52,84,-2.03,84,-0.9,84,-0.28,84,-0.27,84,-2.19,84,-0.8
