Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
57,-1.578,57,-1.561,57,-0.218,57,-1.747,57,0.059,57,-0.26,57,-0.358,57,0.011
58,-1.565,58,-1.583,58,-0.21,58,-0.489,58,0.062,58,-0.212,58,-0.337,58,0.111
59,-1.559,59,-1.536,59,-0.201,59,-0.508,59,0.076,59,-0.21,59,-0.319,59,0.157
60,-1.552,60,-1.577,60,-0.196,60,-1.034,60,0.069,60,-0.176,60,-0.297,60,0.167
61,-1.563,61,-1.571,61,-0.19,61,-0.593,61,0.082,61,-0.119,61,-0.285,61,0.12
62,-1.555,62,-1.544,62,-0.187,62,-0.885,62,0.095,62,-0.07,62,-0.276,62,0.144
63,-1.578,63,-1.556,63,-0.188,63,-0.46,63,0.076,63,-0.091,63,-0.278,63,0.176
64,-1.573,64,-1.569,64,-0.179,64,-0.804,64,0.101,64,-0.064,64,-0.257,64,0.018
65,-1.576,65,-1.579,65,-0.176,65,-1.006,65,0.119,65,-0.041,65,-0.246,65,0.158
66,-1.569,66,-1.556,66,-0.171,66,-0.593,66,0.11,66,-0.012,66,-0.235,66,0.104
67,-1.576,67,-1.599,67,-0.167,67,-0.565,67,0.131,67,-0.013,67,-0.221,67,0.09
68,-1.584,68,-1.559,68,-0.163,68,-1.336,68,0.146,68,0.001,68,-0.211,68,0.091
69,-1.572,69,-1.564,69,-0.16,69,-0.597,69,0.15,69,0.01,69,-0.201,69,0.107
70,-1.582,70,-1.553,70,-0.158,70,-0.514,70,0.15,70,0.025,70,-0.195,70,0.072
71,-1.58,71,-1.568,71,-0.156,71,-0.634,71,0.168,71,0.031,71,-0.188,71,0.089
72,-1.563,72,-1.558,72,-0.153,72,-1.144,72,0.154,72,0.03,72,-0.18,72,0.127
73,-1.578,73,-1.562,73,-0.152,73,-1.024,73,0.165,73,0.036,73,-0.179,73,0.119
74,-1.566,74,-1.586,74,-0.152,74,-1.336,74,0.157,74,0.054,74,-0.176,74,0.099
75,-1.573,75,-1.573,75,-0.151,75,-0.948,75,0.176,75,0.074,75,-0.172,75,0.113
76,-1.566,76,-1.576,76,-0.15,76,-0.584,76,0.168,76,0.097,76,-0.168,76,0.086
77,-1.571,77,-1.58,77,-0.149,77,-0.584,77,0.176,77,0.109,77,-0.167,77,0.071
78,-1.56,78,-1.569,78,-0.148,78,-0.574,78,0.18,78,0.124,78,-0.162,78,0.095
79,-1.564,79,-1.564,79,-0.147,79,-0.519,79,0.184,79,0.102,79,-0.159,79,0.118
80,-1.574,80,-1.562,80,-0.147,80,-0.645,80,0.191,80,0.125,80,-0.159,80,0.026
81,-1.574,81,-1.565,81,-0.146,81,-0.854,81,0.191,81,0.151,81,-0.155,81,-0.075
82,-1.572,82,-1.561,82,-0.146,82,-0.681,82,0.185,82,0.146,82,-0.154,82,0.152
83,-1.578,83,-1.571,83,-0.146,83,-0.759,83,0.178,83,0.156,83,-0.153,83,-0.003
84,-1.575,84,-1.568,84,-0.145,84,-0.76,84,0.188,84,0.173,84,-0.151,84,0.126
85,-1.565,85,-1.575,85,-0.145,85,-0.627,85,0.188,85,0.183,85,-0.15,85,0.076
86,-1.569,86,-1.571,86,-0.145,86,-0.607,86,0.191,86,0.176,86,-0.149,86,0.086
87,-1.566,87,-1.574,87,-0.145,87,-0.717,87,0.193,87,0.187,87,-0.148,87,0.136
88,-1.572,88,-1.571,88,-0.145,88,-1.214,88,0.19,88,0.196,88,-0.147,88,0.005
89,-1.574,89,-1.568,89,-0.144,89,-0.961,89,0.198,89,0.186,89,-0.146,89,-0.263
90,-1.577,90,-1.565,90,-0.144,90,-0.606,90,0.198,90,0.194,90,-0.146,90,0.112
91,-1.573,91,-1.575,91,-0.144,91,-0.592,91,0.198,91,0.198,91,-0.145,91,0.097
92,-1.576,92,-1.569,92,-0.144,92,-0.981,92,0.201,92,0.196,92,-0.145,92,0.082
93,-1.571,93,-1.567,93,-0.144,93,-0.731,93,0.203,93,0.193,93,-0.145,93,-0.042
94,-1.574,94,-1.563,94,-0.144,94,-0.524,94,0.202,94,0.196,94,-0.145,94,0.035
95,-1.575,95,-1.566,95,-0.144,95,-0.692,95,0.2,95,0.203,95,-0.145,95,0.028
96,-1.578,96,-1.568,96,-0.144,96,-0.788,96,0.204,96,0.199,96,-0.144,96,0.073
97,-1.579,97,-1.572,97,-0.144,97,-0.79,97,0.203,97,0.205,97,-0.144,97,0.005
98,-1.573,98,-1.579,98,-0.144,98,-0.584,98,0.203,98,0.196,98,-0.144,98,0.064
99,-1.572,99,-1.572,99,-0.144,99,-1.106,99,0.204,99,0.206,99,-0.144,99,0.086
