Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.988,56,-0.984,56,-3.731,56,-2.411,56,-0.312,56,-0.788,56,-3.797,56,-2.481
57,-0.992,57,-1.009,57,-3.735,57,-2.359,57,-0.276,57,-0.753,57,-3.8,57,-2.581
58,-0.991,58,-1.001,58,-3.736,58,-1.405,58,-0.292,58,-0.716,58,-3.802,58,-1.286
59,-0.993,59,-0.972,59,-3.739,59,-2.707,59,-0.252,59,-0.685,59,-3.802,59,-2.813
60,-0.99,60,-1.015,60,-3.742,60,-1.951,60,-0.307,60,-0.659,60,-3.806,60,-2.151
61,-0.994,61,-1.007,61,-3.738,61,-1.355,61,-0.256,61,-0.574,61,-3.81,61,-1.217
62,-0.988,62,-0.994,62,-3.746,62,-2.588,62,-0.229,62,-0.493,62,-3.811,62,-2.639
63,-0.998,63,-1.004,63,-3.747,63,-1.521,63,-0.206,63,-0.564,63,-3.813,63,-1.465
64,-0.993,64,-0.977,64,-3.751,64,-2.343,64,-0.17,64,-0.484,64,-3.812,64,-2.542
65,-0.987,65,-0.99,65,-3.751,65,-2.236,65,-0.166,65,-0.484,65,-3.819,65,-2.498
66,-0.984,66,-0.996,66,-3.756,66,-1.6,66,-0.218,66,-0.474,66,-3.819,66,-1.586
67,-0.992,67,-0.994,67,-3.75,67,-2.385,67,-0.189,67,-0.384,67,-3.819,67,-2.607
68,-0.994,68,-0.988,68,-3.763,68,-2.641,68,-0.176,68,-0.423,68,-3.825,68,-2.755
69,-0.994,69,-0.999,69,-3.762,69,-2.218,69,-0.158,69,-0.354,69,-3.827,69,-2.161
70,-0.998,70,-0.984,70,-3.77,70,-2.401,70,-0.168,70,-0.374,70,-3.83,70,-2.423
71,-0.998,71,-0.968,71,-3.771,71,-2.333,71,-0.179,71,-0.321,71,-3.831,71,-2.519
72,-0.983,72,-0.997,72,-3.767,72,-2.396,72,-0.183,72,-0.299,72,-3.829,72,-2.646
73,-0.988,73,-0.979,73,-3.773,73,-1.998,73,-0.197,73,-0.292,73,-3.833,73,-2.251
74,-0.991,74,-0.993,74,-3.783,74,-2.231,74,-0.153,74,-0.292,74,-3.837,74,-2.53
75,-0.998,75,-0.985,75,-3.798,75,-2.523,75,-0.122,75,-0.269,75,-3.841,75,-2.897
76,-0.989,76,-0.98,76,-3.788,76,-2.293,76,-0.169,76,-0.266,76,-3.84,76,-2.608
77,-0.99,77,-0.981,77,-3.793,77,-2.445,77,-0.164,77,-0.255,77,-3.843,77,-2.732
78,-0.986,78,-0.991,78,-3.789,78,-1.505,78,-0.164,78,-0.184,78,-3.841,78,-1.69
79,-0.985,79,-0.994,79,-3.795,79,-1.49,79,-0.181,79,-0.236,79,-3.845,79,-1.675
80,-0.994,80,-0.987,80,-3.804,80,-2.426,80,-0.119,80,-0.189,80,-3.849,80,-2.712
81,-0.99,81,-0.99,81,-3.804,81,-2.412,81,-0.121,81,-0.2,81,-3.848,81,-2.533
82,-0.993,82,-0.989,82,-3.807,82,-1.987,82,-0.1,82,-0.193,82,-3.85,82,-2.312
83,-0.992,83,-0.991,83,-3.808,83,-2.718,83,-0.169,83,-0.187,83,-3.852,83,-2.86
84,-0.987,84,-0.985,84,-3.809,84,-2.263,84,-0.1,84,-0.213,84,-3.853,84,-2.37
85,-0.988,85,-0.995,85,-3.812,85,-2.555,85,-0.14,85,-0.128,85,-3.855,85,-2.773
86,-0.988,86,-0.992,86,-3.805,86,-3.084,86,-0.069,86,-0.091,86,-3.852,86,-3.248
87,-0.98,87,-0.988,87,-3.811,87,-1.857,87,-0.108,87,-0.151,87,-3.856,87,-1.936
88,-0.997,88,-0.992,88,-3.818,88,-2.204,88,-0.14,88,-0.105,88,-3.859,88,-2.534
89,-0.992,89,-0.98,89,-3.823,89,-2.677,89,-0.089,89,-0.099,89,-3.86,89,-2.798
90,-0.994,90,-0.982,90,-3.819,90,-2.146,90,-0.1,90,-0.127,90,-3.859,90,-2.424
91,-0.99,91,-0.996,91,-3.827,91,-2.553,91,-0.092,91,-0.087,91,-3.863,91,-2.823
92,-0.991,92,-0.992,92,-3.831,92,-3.022,92,-0.089,92,-0.105,92,-3.865,92,-3.13
93,-0.989,93,-0.989,93,-3.831,93,-2.174,93,-0.052,93,-0.113,93,-3.864,93,-2.633
94,-0.99,94,-0.989,94,-3.825,94,-2.186,94,-0.072,94,-0.08,94,-3.863,94,-2.545
95,-0.992,95,-0.992,95,-3.827,95,-2.185,95,-0.067,95,-0.041,95,-3.864,95,-2.499
96,-0.988,96,-0.98,96,-3.831,96,-2.075,96,-0.049,96,-0.056,96,-3.866,96,-2.444
97,-0.995,97,-0.989,97,-3.838,97,-2.93,97,-0.063,97,-0.058,97,-3.868,97,-3.208
98,-0.986,98,-0.995,98,-3.844,98,-2.875,98,-0.054,98,-0.087,98,-3.87,98,-3.079
99,-0.992,99,-0.989,99,-3.842,99,-2.944,99,-0.056,99,-0.055,99,-3.871,99,-3.157
