Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.68,56,-0.68,56,-1.11,56,-0.7,56,-0.34,56,-0.35,56,-1.01,56,-0.37
57,-0.69,57,-0.69,57,-1.12,57,-0.69,57,-0.33,57,-0.33,57,-1.02,57,-0.39
58,-0.69,58,-0.7,58,-1.13,58,-0.7,58,-0.33,58,-0.34,58,-1.03,58,-0.37
59,-0.68,59,-0.68,59,-1.15,59,-0.72,59,-0.31,59,-0.35,59,-1.05,59,-0.41
60,-0.68,60,-0.69,60,-1.16,60,-0.71,60,-0.31,60,-0.33,60,-1.06,60,-0.37
61,-0.68,61,-0.68,61,-1.15,61,-0.71,61,-0.31,61,-0.34,61,-1.06,61,-0.38
62,-0.69,62,-0.68,62,-1.16,62,-0.72,62,-0.32,62,-0.33,62,-1.07,62,-0.39
63,-0.69,63,-0.67,63,-1.17,63,-0.72,63,-0.31,63,-0.34,63,-1.07,63,-0.4
64,-0.68,64,-0.7,64,-1.18,64,-0.71,64,-0.31,64,-0.33,64,-1.08,64,-0.39
65,-0.69,65,-0.7,65,-1.18,65,-0.71,65,-0.31,65,-0.34,65,-1.1,65,-0.38
66,-0.68,66,-0.69,66,-1.18,66,-0.7,66,-0.3,66,-0.33,66,-1.11,66,-0.39
67,-0.69,67,-0.68,67,-1.19,67,-0.71,67,-0.31,67,-0.33,67,-1.1,67,-0.39
68,-0.69,68,-0.7,68,-1.22,68,-0.71,68,-0.3,68,-0.32,68,-1.12,68,-0.39
69,-0.68,69,-0.69,69,-1.24,69,-0.71,69,-0.3,69,-0.32,69,-1.15,69,-0.41
70,-0.68,70,-0.69,70,-1.26,70,-0.7,70,-0.29,70,-0.33,70,-1.17,70,-0.38
71,-0.68,71,-0.69,71,-1.26,71,-0.7,71,-0.3,71,-0.32,71,-1.18,71,-0.4
72,-0.68,72,-0.68,72,-1.29,72,-0.71,72,-0.3,72,-0.33,72,-1.18,72,-0.39
73,-0.69,73,-0.68,73,-1.29,73,-0.72,73,-0.3,73,-0.33,73,-1.21,73,-0.4
74,-0.68,74,-0.68,74,-1.31,74,-0.7,74,-0.29,74,-0.32,74,-1.23,74,-0.41
75,-0.69,75,-0.69,75,-1.33,75,-0.7,75,-0.29,75,-0.32,75,-1.26,75,-0.39
76,-0.68,76,-0.69,76,-1.34,76,-0.71,76,-0.29,76,-0.31,76,-1.26,76,-0.43
77,-0.68,77,-0.69,77,-1.34,77,-0.74,77,-0.3,77,-0.3,77,-1.28,77,-0.41
78,-0.68,78,-0.69,78,-1.35,78,-0.72,78,-0.29,78,-0.29,78,-1.27,78,-0.39
