Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-1.042,56,-1.056,56,-3.413,56,-1.231,56,-0.634,56,-0.951,56,-3.652,56,-1.448
57,-1.055,57,-1.032,57,-3.426,57,-1.181,57,-0.494,57,-0.868,57,-3.653,57,-1.397
58,-1.063,58,-1.05,58,-3.428,58,-1.286,58,-0.489,58,-0.807,58,-3.651,58,-1.643
59,-1.058,59,-1.041,59,-3.444,59,-1.206,59,-0.399,59,-0.9,59,-3.658,59,-1.605
60,-1.064,60,-1.069,60,-3.482,60,-1.157,60,-0.402,60,-0.796,60,-3.669,60,-1.442
61,-1.065,61,-1.06,61,-3.483,61,-1.27,61,-0.372,61,-0.788,61,-3.669,61,-1.517
62,-1.067,62,-1.023,62,-3.468,62,-1.195,62,-0.456,62,-0.715,62,-3.668,62,-1.489
63,-1.056,63,-1.057,63,-3.465,63,-1.149,63,-0.368,63,-0.644,63,-3.666,63,-1.445
64,-1.084,64,-1.059,64,-3.467,64,-1.243,64,-0.427,64,-0.694,64,-3.67,64,-1.64
65,-1.069,65,-1.065,65,-3.477,65,-1.293,65,-0.41,65,-0.651,65,-3.669,65,-1.632
66,-1.074,66,-1.07,66,-3.479,66,-1.262,66,-0.337,66,-0.649,66,-3.669,66,-1.628
67,-1.067,67,-1.044,67,-3.46,67,-1.191,67,-0.407,67,-0.676,67,-3.665,67,-1.572
68,-1.046,68,-1.069,68,-3.472,68,-1.202,68,-0.244,68,-0.487,68,-3.67,68,-1.523
69,-1.077,69,-1.091,69,-3.498,69,-1.24,69,-0.271,69,-0.53,69,-3.677,69,-1.574
70,-1.067,70,-1.049,70,-3.479,70,-1.248,70,-0.194,70,-0.407,70,-3.671,70,-1.547
71,-1.079,71,-1.065,71,-3.488,71,-1.235,71,-0.281,71,-0.519,71,-3.677,71,-1.461
72,-1.084,72,-1.039,72,-3.484,72,-1.297,72,-0.272,72,-0.466,72,-3.674,72,-1.647
73,-1.055,73,-1.073,73,-3.477,73,-1.222,73,-0.251,73,-0.592,73,-3.673,73,-1.456
74,-1.065,74,-1.08,74,-3.494,74,-1.232,74,-0.207,74,-0.495,74,-3.68,74,-1.772
75,-1.097,75,-1.056,75,-3.507,75,-1.299,75,-0.23,75,-0.435,75,-3.683,75,-1.798
76,-1.073,76,-1.076,76,-3.503,76,-1.356,76,-0.197,76,-0.466,76,-3.682,76,-1.927
77,-1.074,77,-1.057,77,-3.506,77,-1.28,77,-0.279,77,-0.357,77,-3.684,77,-1.741
78,-1.08,78,-1.071,78,-3.516,78,-1.289,78,-0.262,78,-0.397,78,-3.689,78,-1.688
79,-1.063,79,-1.066,79,-3.527,79,-1.291,79,-0.294,79,-0.291,79,-3.69,79,-1.827
