Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage,score,Dropout Num,score
50,-0.72323,50,-2.1947,50,-3.2241,50,-2.7112,50,-0.33096,50,-2.1493,50,-3.2118,50,-2.6554
51,-0.70335,51,-1.82,51,-3.2317,51,-2.9769,51,-0.34827,51,-1.8051,51,-3.2276,51,-2.9786
52,-0.675,52,-1.9073,52,-3.2352,52,-2.7407,52,-0.37881,52,-1.7336,52,-3.2327,52,-2.8137
53,-0.69058,53,-1.4668,53,-3.2421,53,-2.9532,53,-0.35969,53,-1.3377,53,-3.246,53,-2.9303
54,-0.66939,54,-1.368,54,-3.2466,54,-2.9104,54,-0.39889,54,-1.2514,54,-3.2381,54,-2.9312
55,-0.69626,55,-1.1556,55,-3.2547,55,-2.9643,55,-0.33634,55,-1.2414,55,-3.2595,55,-2.9941
56,-0.71565,56,-1.275,56,-3.2497,56,-2.9252,56,-0.37298,56,-1.0144,56,-3.2441,56,-2.8817
57,-0.70154,57,-1.0528,57,-3.2422,57,-3.0505,57,-0.30219,57,-0.94189,57,-3.2392,57,-3.0304
58,-0.69524,58,-0.89244,58,-3.2472,58,-2.9117,58,-0.26206,58,-0.76289,58,-3.248,58,-2.8713
59,-0.70575,59,-0.89737,59,-3.2444,59,-2.874,59,-0.2626,59,-0.77094,59,-3.246,59,-2.8764
60,-0.73323,60,-0.79991,60,-3.2515,60,-3.0002,60,-0.27853,60,-0.71582,60,-3.2473,60,-2.9728
61,-0.72953,61,-0.69304,61,-3.2568,61,-2.9229,61,-0.31563,61,-0.66587,61,-3.2561,61,-2.9499
62,-0.68331,62,-0.77482,62,-3.2564,62,-2.9498,62,-0.27764,62,-0.60985,62,-3.2556,62,-2.916
63,-0.6816,63,-0.71265,63,-3.2572,63,-3.0895,63,-0.28978,63,-0.60074,63,-3.2581,63,-3.078
64,-0.73063,64,-0.7586,64,-3.2623,64,-3.083,64,-0.33494,64,-0.6184,64,-3.2664,64,-3.1001
65,-0.734,65,-0.78195,65,-3.2652,65,-2.9973,65,-0.26781,65,-0.6587,65,-3.2611,65,-3.0284
66,-0.7082,66,-0.69664,66,-3.2584,66,-3.1678,66,-0.27535,66,-0.48415,66,-3.2639,66,-3.1741
67,-0.7079,67,-0.70364,67,-3.2542,67,-2.989,67,-0.29888,67,-0.4952,67,-3.256,67,-3.0077
68,-0.69761,68,-0.74063,68,-3.2648,68,-2.9913,68,-0.26678,68,-0.52865,68,-3.2632,68,-2.9598
69,-0.71256,69,-0.71914,69,-3.2728,69,-3.0556,69,-0.28572,69,-0.47873,69,-3.2723,69,-3.0342
70,-0.6921,70,-0.686,70,-3.2706,70,-3.0105,70,-0.29605,70,-0.48963,70,-3.2724,70,-3.0225
71,-0.74742,71,-0.75173,71,-3.2736,71,-3.0716,71,-0.31841,71,-0.49334,71,-3.2744,71,-3.0857
72,-0.72289,72,-0.7432,72,-3.2742,72,-2.9423,72,-0.24864,72,-0.40512,72,-3.2743,72,-2.9478
73,-0.71255,73,-0.7532,73,-3.2814,73,-2.9935,73,-0.25612,73,-0.45821,73,-3.2806,73,-3.0109
74,-0.69636,74,-0.70315,74,-3.2808,74,-2.9744,74,-0.30093,74,-0.44721,74,-3.2841,74,-2.9529
75,-0.73478,75,-0.70184,75,-3.2842,75,-3.0989,75,-0.32128,75,-0.42838,75,-3.2889,75,-3.1081
