Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
57,-0.934,57,-1.208,57,-1.611,57,-1.45,57,0.022,57,-0.844,57,-2.309,57,-0.761
58,-0.937,58,-1.124,58,-1.505,58,-1.709,58,0.039,58,-0.676,58,-2.205,58,-0.92
59,-0.928,59,-1.104,59,-1.377,59,-1.608,59,0.049,59,-0.634,59,-2.088,59,-0.526
60,-0.933,60,-1.13,60,-1.351,60,-1.759,60,0.052,60,-0.499,60,-2.049,60,-1.014
61,-0.939,61,-1.1,61,-1.259,61,-2.026,61,0.048,61,-0.508,61,-1.945,61,-0.75
62,-0.918,62,-0.983,62,-1.201,62,-1.645,62,0.056,62,-0.425,62,-1.888,62,-0.764
63,-0.928,63,-1.057,63,-1.118,63,-1.428,63,0.062,63,-0.354,63,-1.76,63,-0.806
64,-0.929,64,-0.931,64,-1.026,64,-1.711,64,0.054,64,-0.239,64,-1.659,64,-1.088
65,-0.926,65,-0.924,65,-0.961,65,-1.755,65,0.066,65,-0.236,65,-1.568,65,-1.177
66,-0.924,66,-0.93,66,-0.927,66,-1.728,66,0.083,66,-0.135,66,-1.516,66,-1.056
67,-0.919,67,-0.991,67,-0.867,67,-1.574,67,0.089,67,-0.157,67,-1.428,67,-0.834
68,-0.922,68,-0.968,68,-0.777,68,-1.869,68,0.095,68,-0.117,68,-1.297,68,-1.327
69,-0.927,69,-0.942,69,-0.722,69,-1.719,69,0.074,69,-0.079,69,-1.206,69,-1.083
70,-0.927,70,-0.99,70,-0.678,70,-2.021,70,0.073,70,-0.075,70,-1.149,70,-1.351
71,-0.932,71,-0.979,71,-0.608,71,-1.799,71,0.112,71,-0.046,71,-1.034,71,-1.045
72,-0.932,72,-0.918,72,-0.564,72,-1.971,72,0.123,72,-0.03,72,-0.957,72,-1.202
73,-0.93,73,-0.982,73,-0.508,73,-1.64,73,0.092,73,-0.009,73,-0.865,73,-1.235
74,-0.93,74,-0.909,74,-0.459,74,-1.508,74,0.113,74,-0.013,74,-0.777,74,-1.192
75,-0.933,75,-0.923,75,-0.418,75,-1.702,75,0.1,75,-0.008,75,-0.7,75,-1.319
76,-0.934,76,-0.926,76,-0.381,76,-2.054,76,0.1,76,0.014,76,-0.63,76,-1.501
77,-0.934,77,-0.925,77,-0.359,77,-1.891,77,0.114,77,0.016,77,-0.588,77,-1.349
78,-0.934,78,-0.928,78,-0.324,78,-1.693,78,0.09,78,0.014,78,-0.524,78,-1.153
79,-0.926,79,-0.896,79,-0.305,79,-1.91,79,0.097,79,0.027,79,-0.483,79,-1.378
80,-0.927,80,-0.924,80,-0.296,80,-2.16,80,0.133,80,0.053,80,-0.466,80,-1.507
81,-0.934,81,-0.925,81,-0.279,81,-1.851,81,0.14,81,0.047,81,-0.435,81,-1.193
82,-0.928,82,-0.926,82,-0.253,82,-1.982,82,0.116,82,0.07,82,-0.38,82,-1.556
83,-0.926,83,-0.928,83,-0.236,83,-1.997,83,0.14,83,0.057,83,-0.345,83,-1.632
84,-0.927,84,-0.926,84,-0.22,84,-1.834,84,0.111,84,0.089,84,-0.313,84,-1.491
85,-0.937,85,-0.932,85,-0.21,85,-2.043,85,0.082,85,0.076,85,-0.29,85,-1.57
86,-0.932,86,-0.925,86,-0.197,86,-1.949,86,0.098,86,0.086,86,-0.264,86,-1.832
87,-0.929,87,-0.918,87,-0.191,87,-1.687,87,0.097,87,0.083,87,-0.251,87,-1.351
88,-0.923,88,-0.92,88,-0.183,88,-2.125,88,0.109,88,0.096,88,-0.234,88,-1.653
89,-0.925,89,-0.922,89,-0.176,89,-2.156,89,0.108,89,0.115,89,-0.219,89,-1.596
90,-0.93,90,-0.927,90,-0.173,90,-1.878,90,0.131,90,0.094,90,-0.214,90,-1.514
91,-0.931,91,-0.931,91,-0.169,91,-1.711,91,0.117,91,0.118,91,-0.204,91,-1.459
92,-0.928,92,-0.929,92,-0.163,92,-2.145,92,0.139,92,0.142,92,-0.19,92,-1.997
93,-0.926,93,-0.935,93,-0.16,93,-2.074,93,0.156,93,0.131,93,-0.184,93,-1.663
94,-0.93,94,-0.921,94,-0.156,94,-2.083,94,0.14,94,0.149,94,-0.175,94,-1.462
95,-0.924,95,-0.924,95,-0.154,95,-1.685,95,0.133,95,0.175,95,-0.171,95,-1.223
96,-0.923,96,-0.93,96,-0.152,96,-1.877,96,0.154,96,0.158,96,-0.166,96,-1.541
97,-0.923,97,-0.919,97,-0.15,97,-2.27,97,0.164,97,0.153,97,-0.161,97,-1.923
98,-0.924,98,-0.927,98,-0.149,98,-1.916,98,0.169,98,0.171,98,-0.159,98,-1.724
99,-0.926,99,-0.926,99,-0.148,99,-1.937,99,0.168,99,0.184,99,-0.156,99,-1.753
