Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
56,-0.988,56,-0.993,56,-3.731,56,-1.768,56,-0.312,56,-0.833,56,-3.797,56,-1.655
57,-0.992,57,-0.976,57,-3.735,57,-2.367,57,-0.276,57,-0.796,57,-3.8,57,-2.276
58,-0.991,58,-0.985,58,-3.736,58,-2.004,58,-0.292,58,-0.719,58,-3.802,58,-1.817
59,-0.993,59,-0.982,59,-3.739,59,-1.948,59,-0.252,59,-0.637,59,-3.802,59,-1.92
60,-0.99,60,-1.007,60,-3.742,60,-2.508,60,-0.307,60,-0.606,60,-3.806,60,-2.587
61,-0.994,61,-0.993,61,-3.738,61,-1.476,61,-0.256,61,-0.537,61,-3.81,61,-1.698
62,-0.988,62,-0.975,62,-3.746,62,-1.378,62,-0.229,62,-0.543,62,-3.811,62,-1.438
63,-0.998,63,-0.987,63,-3.747,63,-2.519,63,-0.206,63,-0.535,63,-3.813,63,-2.523
64,-0.993,64,-1.004,64,-3.751,64,-2.556,64,-0.17,64,-0.546,64,-3.812,64,-2.505
65,-0.987,65,-0.985,65,-3.751,65,-1.811,65,-0.166,65,-0.483,65,-3.819,65,-1.827
66,-0.984,66,-0.96,66,-3.756,66,-1.749,66,-0.218,66,-0.399,66,-3.819,66,-1.868
67,-0.992,67,-0.995,67,-3.75,67,-2.526,67,-0.189,67,-0.46,67,-3.819,67,-2.646
68,-0.994,68,-0.982,68,-3.763,68,-2.368,68,-0.176,68,-0.396,68,-3.825,68,-2.609
69,-0.994,69,-0.977,69,-3.762,69,-2.08,69,-0.158,69,-0.353,69,-3.827,69,-2.297
70,-0.998,70,-0.983,70,-3.77,70,-2.421,70,-0.168,70,-0.346,70,-3.83,70,-2.597
71,-0.998,71,-0.998,71,-3.771,71,-1.996,71,-0.179,71,-0.318,71,-3.831,71,-2.273
72,-0.983,72,-0.986,72,-3.767,72,-1.63,72,-0.183,72,-0.32,72,-3.829,72,-1.913
73,-0.988,73,-0.994,73,-3.773,73,-2.537,73,-0.197,73,-0.298,73,-3.833,73,-2.564
74,-0.991,74,-0.999,74,-3.783,74,-2.864,74,-0.153,74,-0.269,74,-3.837,74,-2.946
75,-0.998,75,-0.989,75,-3.798,75,-2.049,75,-0.122,75,-0.27,75,-3.841,75,-2.209
76,-0.989,76,-0.986,76,-3.788,76,-1.778,76,-0.169,76,-0.209,76,-3.84,76,-2.17
77,-0.99,77,-0.982,77,-3.793,77,-2.787,77,-0.164,77,-0.189,77,-3.843,77,-2.964
78,-0.986,78,-0.995,78,-3.789,78,-2.821,78,-0.164,78,-0.185,78,-3.841,78,-3.033
79,-0.985,79,-0.992,79,-3.795,79,-1.869,79,-0.181,79,-0.22,79,-3.845,79,-2.231
80,-0.994,80,-0.997,80,-3.804,80,-2.131,80,-0.119,80,-0.233,80,-3.849,80,-2.356
81,-0.99,81,-0.992,81,-3.804,81,-2.558,81,-0.121,81,-0.211,81,-3.848,81,-2.757
82,-0.993,82,-0.98,82,-3.807,82,-2.851,82,-0.1,82,-0.2,82,-3.85,82,-3.047
83,-0.992,83,-0.987,83,-3.808,83,-2.557,83,-0.169,83,-0.19,83,-3.852,83,-2.769
84,-0.987,84,-0.984,84,-3.809,84,-2.604,84,-0.1,84,-0.162,84,-3.853,84,-2.765
85,-0.988,85,-0.989,85,-3.812,85,-2.107,85,-0.14,85,-0.194,85,-3.855,85,-2.226
86,-0.988,86,-1.002,86,-3.805,86,-2.613,86,-0.069,86,-0.145,86,-3.852,86,-2.594
87,-0.98,87,-0.996,87,-3.811,87,-1.847,87,-0.108,87,-0.128,87,-3.856,87,-2.279
88,-0.997,88,-0.986,88,-3.818,88,-2.262,88,-0.14,88,-0.131,88,-3.859,88,-2.542
89,-0.992,89,-0.985,89,-3.823,89,-2.051,89,-0.089,89,-0.124,89,-3.86,89,-2.417
90,-0.994,90,-0.991,90,-3.819,90,-2.245,90,-0.1,90,-0.111,90,-3.859,90,-2.66
91,-0.99,91,-0.993,91,-3.827,91,-1.671,91,-0.092,91,-0.027,91,-3.863,91,-2.05
92,-0.991,92,-0.991,92,-3.831,92,-2.784,92,-0.089,92,-0.121,92,-3.865,92,-3.065
93,-0.989,93,-0.984,93,-3.831,93,-3.003,93,-0.052,93,-0.078,93,-3.864,93,-3.124
94,-0.99,94,-0.982,94,-3.825,94,-3.252,94,-0.072,94,-0.122,94,-3.863,94,-3.294
95,-0.992,95,-0.983,95,-3.827,95,-2.803,95,-0.067,95,-0.082,95,-3.864,95,-3.138
96,-0.988,96,-0.993,96,-3.831,96,-2.519,96,-0.049,96,0.004,96,-3.866,96,-2.891
97,-0.995,97,-0.985,97,-3.838,97,-2.651,97,-0.063,97,-0.076,97,-3.868,97,-3.0
98,-0.986,98,-0.985,98,-3.844,98,-2.968,98,-0.054,98,-0.03,98,-3.87,98,-3.116
99,-0.992,99,-0.985,99,-3.842,99,-1.824,99,-0.056,99,-0.042,99,-3.871,99,-2.185
