Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score,Hum SNR,score,WhiteNoise SNR,score,Clipping Percentage(%),score,Dropout Num,score
57,-1.578,57,-1.572,57,-0.218,57,-0.6,57,0.059,57,-0.274,57,-0.358,57,0.085
58,-1.565,58,-1.558,58,-0.21,58,-0.482,58,0.062,58,-0.187,58,-0.337,58,0.02
59,-1.559,59,-1.553,59,-0.201,59,-0.517,59,0.076,59,-0.176,59,-0.319,59,0.167
60,-1.552,60,-1.588,60,-0.196,60,-0.522,60,0.069,60,-0.144,60,-0.297,60,0.176
61,-1.563,61,-1.546,61,-0.19,61,-0.493,61,0.082,61,-0.111,61,-0.285,61,0.124
62,-1.555,62,-1.563,62,-0.187,62,-0.795,62,0.095,62,-0.072,62,-0.276,62,0.154
63,-1.578,63,-1.564,63,-0.188,63,-0.66,63,0.076,63,-0.065,63,-0.278,63,0.138
64,-1.573,64,-1.557,64,-0.179,64,-0.549,64,0.101,64,-0.05,64,-0.257,64,0.118
65,-1.576,65,-1.559,65,-0.176,65,-0.486,65,0.119,65,-0.03,65,-0.246,65,0.173
66,-1.569,66,-1.579,66,-0.171,66,-0.529,66,0.11,66,-0.028,66,-0.235,66,0.142
67,-1.576,67,-1.564,67,-0.167,67,-0.976,67,0.131,67,-0.019,67,-0.221,67,0.131
68,-1.584,68,-1.566,68,-0.163,68,-0.648,68,0.146,68,-0.003,68,-0.211,68,0.159
69,-1.572,69,-1.575,69,-0.16,69,-1.213,69,0.15,69,0.006,69,-0.201,69,0.107
70,-1.582,70,-1.565,70,-0.158,70,-0.565,70,0.15,70,0.017,70,-0.195,70,0.132
71,-1.58,71,-1.578,71,-0.156,71,-0.499,71,0.168,71,0.021,71,-0.188,71,0.131
72,-1.563,72,-1.567,72,-0.153,72,-0.538,72,0.154,72,0.041,72,-0.18,72,0.071
73,-1.578,73,-1.563,73,-0.152,73,-0.573,73,0.165,73,0.043,73,-0.179,73,0.115
74,-1.566,74,-1.58,74,-0.152,74,-0.659,74,0.157,74,0.035,74,-0.176,74,0.132
75,-1.573,75,-1.586,75,-0.151,75,-0.759,75,0.176,75,0.065,75,-0.172,75,0.116
76,-1.566,76,-1.568,76,-0.15,76,-0.652,76,0.168,76,0.126,76,-0.168,76,0.005
77,-1.571,77,-1.552,77,-0.149,77,-0.922,77,0.176,77,0.093,77,-0.167,77,0.073
78,-1.56,78,-1.573,78,-0.148,78,-0.608,78,0.18,78,0.088,78,-0.162,78,0.086
79,-1.564,79,-1.575,79,-0.147,79,-0.673,79,0.184,79,0.146,79,-0.159,79,0.152
80,-1.574,80,-1.562,80,-0.147,80,-0.62,80,0.191,80,0.17,80,-0.159,80,0.014
81,-1.574,81,-1.575,81,-0.146,81,-0.704,81,0.191,81,0.161,81,-0.155,81,-0.001
82,-1.572,82,-1.581,82,-0.146,82,-0.525,82,0.185,82,0.157,82,-0.154,82,0.084
83,-1.578,83,-1.569,83,-0.146,83,-0.561,83,0.178,83,0.168,83,-0.153,83,0.099
84,-1.575,84,-1.565,84,-0.145,84,-0.792,84,0.188,84,0.178,84,-0.151,84,-0.092
85,-1.565,85,-1.558,85,-0.145,85,-0.57,85,0.188,85,0.175,85,-0.15,85,0.011
86,-1.569,86,-1.564,86,-0.145,86,-1.232,86,0.191,86,0.193,86,-0.149,86,-0.001
87,-1.566,87,-1.572,87,-0.145,87,-0.595,87,0.193,87,0.184,87,-0.148,87,0.063
88,-1.572,88,-1.575,88,-0.145,88,-0.895,88,0.19,88,0.186,88,-0.147,88,-0.135
89,-1.574,89,-1.578,89,-0.144,89,-0.816,89,0.198,89,0.187,89,-0.146,89,0.053
90,-1.577,90,-1.574,90,-0.144,90,-0.759,90,0.198,90,0.196,90,-0.146,90,-0.063
91,-1.573,91,-1.585,91,-0.144,91,-1.146,91,0.198,91,0.194,91,-0.145,91,0.018
92,-1.576,92,-1.577,92,-0.144,92,-0.763,92,0.201,92,0.2,92,-0.145,92,0.084
93,-1.571,93,-1.565,93,-0.144,93,-0.622,93,0.203,93,0.192,93,-0.145,93,0.124
94,-1.574,94,-1.575,94,-0.144,94,-0.643,94,0.202,94,0.193,94,-0.145,94,-0.034
95,-1.575,95,-1.58,95,-0.144,95,-0.614,95,0.2,95,0.2,95,-0.145,95,0.078
96,-1.578,96,-1.571,96,-0.144,96,-0.785,96,0.204,96,0.198,96,-0.144,96,-0.031
97,-1.579,97,-1.57,97,-0.144,97,-0.606,97,0.203,97,0.204,97,-0.144,97,0.064
98,-1.573,98,-1.572,98,-0.144,98,-0.68,98,0.203,98,0.201,98,-0.144,98,0.05
99,-1.572,99,-1.574,99,-0.144,99,-0.688,99,0.204,99,0.204,99,-0.144,99,-0.114
